0.000000e+00 0.000000e+00 
-5.231839e-03 -1.796363e-03 
-1.046137e-02 -3.591942e-03 
-1.568628e-02 -5.385957e-03 
-2.090421e-02 -7.177639e-03 
-2.611283e-02 -8.966222e-03 
-3.130975e-02 -1.075095e-02 
-3.649259e-02 -1.253107e-02 
-4.165895e-02 -1.430585e-02 
-4.680644e-02 -1.607454e-02 
-5.193263e-02 -1.783644e-02 
-5.703509e-02 -1.959081e-02 
-6.211140e-02 -2.133697e-02 
-6.715913e-02 -2.307420e-02 
-7.217582e-02 -2.480182e-02 
-7.715904e-02 -2.651915e-02 
-8.210635e-02 -2.822554e-02 
-8.701531e-02 -2.992031e-02 
-9.188347e-02 -3.160283e-02 
-9.670841e-02 -3.327247e-02 
-1.014877e-01 -3.492859e-02 
-1.062189e-01 -3.657059e-02 
-1.108997e-01 -3.819787e-02 
-1.155276e-01 -3.980984e-02 
-1.201003e-01 -4.140592e-02 
-1.246153e-01 -4.298556e-02 
-1.290704e-01 -4.454821e-02 
-1.334633e-01 -4.609332e-02 
-1.377916e-01 -4.762039e-02 
-1.420531e-01 -4.912889e-02 
-1.462454e-01 -5.061834e-02 
-1.503665e-01 -5.208826e-02 
-1.544141e-01 -5.353818e-02 
-1.583861e-01 -5.496766e-02 
-1.622804e-01 -5.637625e-02 
-1.660948e-01 -5.776355e-02 
-1.698273e-01 -5.912914e-02 
-1.734761e-01 -6.047265e-02 
-1.770390e-01 -6.179370e-02 
-1.805142e-01 -6.309194e-02 
-1.838999e-01 -6.436703e-02 
-1.871942e-01 -6.561865e-02 
-1.903954e-01 -6.684650e-02 
-1.935018e-01 -6.805030e-02 
-1.965118e-01 -6.922977e-02 
-1.994237e-01 -7.038467e-02 
-2.022361e-01 -7.151477e-02 
-2.049476e-01 -7.261984e-02 
-2.075566e-01 -7.369970e-02 
-2.100619e-01 -7.475415e-02 
-2.124622e-01 -7.578305e-02 
-2.147563e-01 -7.678624e-02 
-2.169431e-01 -7.776360e-02 
-2.190215e-01 -7.871502e-02 
-2.209906e-01 -7.964040e-02 
-2.228494e-01 -8.053968e-02 
-2.245972e-01 -8.141279e-02 
-2.262330e-01 -8.225969e-02 
-2.277563e-01 -8.308036e-02 
-2.291664e-01 -8.387477e-02 
-2.304628e-01 -8.464295e-02 
-2.316450e-01 -8.538490e-02 
-2.327126e-01 -8.610066e-02 
-2.336653e-01 -8.679027e-02 
-2.345030e-01 -8.745380e-02 
-2.352253e-01 -8.809132e-02 
-2.358323e-01 -8.870290e-02 
-2.363239e-01 -8.928865e-02 
-2.367002e-01 -8.984867e-02 
-2.369613e-01 -9.038307e-02 
-2.371074e-01 -9.089197e-02 
-2.371389e-01 -9.137549e-02 
-2.370560e-01 -9.183379e-02 
-2.368592e-01 -9.226698e-02 
-2.365490e-01 -9.267523e-02 
-2.361259e-01 -9.305868e-02 
-2.355905e-01 -9.341749e-02 
-2.349435e-01 -9.375179e-02 
-2.341857e-01 -9.406176e-02 
-2.333179e-01 -9.434753e-02 
-2.323408e-01 -9.460926e-02 
-2.312555e-01 -9.484709e-02 
-2.300629e-01 -9.506117e-02 
-2.287639e-01 -9.525163e-02 
-2.273596e-01 -9.541860e-02 
-2.258512e-01 -9.556221e-02 
-2.242398e-01 -9.568256e-02 
-2.225266e-01 -9.577978e-02 
-2.207127e-01 -9.585394e-02 
-2.187995e-01 -9.590513e-02 
-2.167882e-01 -9.593344e-02 
-2.146801e-01 -9.593891e-02 
-2.124766e-01 -9.592159e-02 
-2.101790e-01 -9.588152e-02 
-2.077888e-01 -9.581872e-02 
-2.053073e-01 -9.573319e-02 
-2.027360e-01 -9.562490e-02 
-2.000762e-01 -9.549384e-02 
-1.973295e-01 -9.533995e-02 
-1.944973e-01 -9.516317e-02 
-1.915811e-01 -9.496343e-02 
-1.885823e-01 -9.474063e-02 
-1.855025e-01 -9.449466e-02 
-1.823430e-01 -9.422538e-02 
-1.791055e-01 -9.393265e-02 
-1.757914e-01 -9.361631e-02 
-1.724021e-01 -9.327619e-02 
-1.689392e-01 -9.291209e-02 
-1.654042e-01 -9.252381e-02 
-1.617985e-01 -9.211114e-02 
-1.581236e-01 -9.167384e-02 
-1.543810e-01 -9.121169e-02 
-1.505721e-01 -9.072444e-02 
-1.466985e-01 -9.021183e-02 
-1.427616e-01 -8.967362e-02 
-1.387629e-01 -8.910953e-02 
-1.347038e-01 -8.851929e-02 
-1.305859e-01 -8.790263e-02 
-1.264105e-01 -8.725930e-02 
-1.221792e-01 -8.658901e-02 
-1.178934e-01 -8.589152e-02 
-1.135546e-01 -8.516656e-02 
-1.091644e-01 -8.441387e-02 
-1.047241e-01 -8.363324e-02 
-1.002354e-01 -8.282441e-02 
-9.569976e-02 -8.198719e-02 
-9.111870e-02 -8.112136e-02 
-8.649380e-02 -8.022676e-02 
-8.182665e-02 -7.930321e-02 
-7.711884e-02 -7.835059e-02 
-7.237200e-02 -7.736878e-02 
-6.758779e-02 -7.635769e-02 
-6.276790e-02 -7.531725e-02 
-5.791404e-02 -7.424745e-02 
-5.302795e-02 -7.314827e-02 
-4.811143e-02 -7.201975e-02 
-4.316630e-02 -7.086196e-02 
-3.819443e-02 -6.967500e-02 
-3.319771e-02 -6.845899e-02 
-2.817809e-02 -6.721412e-02 
-2.313755e-02 -6.594060e-02 
-1.807815e-02 -6.463868e-02 
-1.300194e-02 -6.330866e-02 
-7.911060e-03 -6.195088e-02 
-2.807675e-03 -6.056572e-02 
2.305998e-03 -5.915359e-02 
7.427696e-03 -5.771497e-02 
1.255511e-02 -5.625035e-02 
1.768588e-02 -5.476029e-02 
2.281762e-02 -5.324538e-02 
2.794788e-02 -5.170625e-02 
3.307417e-02 -5.014357e-02 
3.819396e-02 -4.855806e-02 
4.330471e-02 -4.695046e-02 
4.840380e-02 -4.532156e-02 
5.348861e-02 -4.367220e-02 
5.855647e-02 -4.200325e-02 
6.360471e-02 -4.031561e-02 
6.863059e-02 -3.861021e-02 
7.363140e-02 -3.688802e-02 
7.860436e-02 -3.515002e-02 
8.354673e-02 -3.339725e-02 
8.845573e-02 -3.163077e-02 
9.332857e-02 -2.985164e-02 
9.816250e-02 -2.806099e-02 
1.029547e-01 -2.625994e-02 
1.077025e-01 -2.444964e-02 
1.124030e-01 -2.263126e-02 
1.170536e-01 -2.080599e-02 
1.216516e-01 -1.897503e-02 
1.261942e-01 -1.713959e-02 
1.306789e-01 -1.530089e-02 
1.351029e-01 -1.346015e-02 
1.394638e-01 -1.161862e-02 
1.437589e-01 -9.777529e-03 
1.479859e-01 -7.938115e-03 
1.521423e-01 -6.101614e-03 
1.562257e-01 -4.269265e-03 
1.602338e-01 -2.442320e-03 
1.641644e-01 -6.220153e-04 
1.680153e-01 1.190423e-03 
1.717845e-01 2.993776e-03 
1.754699e-01 4.786832e-03 
1.790695e-01 6.568390e-03 
1.825816e-01 8.337259e-03 
1.860043e-01 1.009226e-02 
1.893359e-01 1.183223e-02 
1.925749e-01 1.355603e-02 
1.957197e-01 1.526252e-02 
1.987690e-01 1.695058e-02 
2.017213e-01 1.861913e-02 
2.045756e-01 2.026709e-02 
2.073305e-01 2.189341e-02 
2.099851e-01 2.349706e-02 
2.125384e-01 2.507703e-02 
2.149896e-01 2.663234e-02 
2.173379e-01 2.816203e-02 
2.195826e-01 2.966516e-02 
2.217231e-01 3.114083e-02 
2.237589e-01 3.258815e-02 
2.256896e-01 3.400625e-02 
2.275149e-01 3.539430e-02 
2.292345e-01 3.675150e-02 
2.308483e-01 3.807706e-02 
2.323562e-01 3.937023e-02 
2.337582e-01 4.063029e-02 
2.350544e-01 4.185654e-02 
