3.924000e+01 1.628523e+00 0.000000e+00 4.086852e+01 0.000000e+00 
3.917764e+01 1.519576e+00 1.570350e-01 4.086849e+01 1.423530e-02 
3.911486e+01 1.404700e+00 3.129062e-01 4.086848e+01 3.602269e-02 
3.905669e+01 1.296172e+00 4.574982e-01 4.086849e+01 5.812622e-02 
3.900315e+01 1.201845e+00 5.836319e-01 4.086849e+01 7.985460e-02 
3.895399e+01 1.121244e+00 6.920247e-01 4.086849e+01 1.012263e-01 
3.890896e+01 1.053273e+00 7.839791e-01 4.086848e+01 1.222743e-01 
3.886784e+01 9.968231e-01 8.607842e-01 4.086848e+01 1.430298e-01 
3.883047e+01 9.508167e-01 9.236688e-01 4.086848e+01 1.635215e-01 
3.879669e+01 9.142178e-01 9.737584e-01 4.086844e+01 1.837741e-01 
3.876641e+01 8.860247e-01 1.012168e+00 4.086842e+01 2.038118e-01 
3.873954e+01 8.652824e-01 1.039899e+00 4.086838e+01 2.236542e-01 
3.871604e+01 8.510832e-01 1.057885e+00 4.086833e+01 2.433190e-01 
3.869589e+01 8.425718e-01 1.067014e+00 4.086830e+01 2.628218e-01 
3.867911e+01 8.389612e-01 1.068012e+00 4.086826e+01 2.821731e-01 
3.866571e+01 8.395231e-01 1.061601e+00 4.086822e+01 3.013836e-01 
3.865575e+01 8.436009e-01 1.048400e+00 4.086821e+01 3.204608e-01 
3.864926e+01 8.506090e-01 1.028921e+00 4.086820e+01 3.394102e-01 
3.864631e+01 8.600219e-01 1.003632e+00 4.086820e+01 3.582351e-01 
3.864696e+01 8.713788e-01 9.729470e-01 4.086823e+01 3.769386e-01 
3.865127e+01 8.842729e-01 9.371997e-01 4.086826e+01 3.955217e-01 
3.865929e+01 8.983455e-01 8.966761e-01 4.086830e+01 4.139840e-01 
3.867108e+01 9.132791e-01 8.516750e-01 4.086836e+01 4.323263e-01 
3.868666e+01 9.287926e-01 8.023763e-01 4.086838e+01 4.505460e-01 
3.870608e+01 9.446296e-01 7.490695e-01 4.086843e+01 4.686431e-01 
3.872937e+01 9.605580e-01 6.919099e-01 4.086846e+01 4.866149e-01 
3.875654e+01 9.763647e-01 6.311163e-01 4.086848e+01 5.044591e-01 
3.878758e+01 9.918392e-01 5.669177e-01 4.086851e+01 5.221735e-01 
3.882248e+01 1.006785e+00 4.995212e-01 4.086854e+01 5.397552e-01 
3.886120e+01 1.021013e+00 4.291561e-01 4.086857e+01 5.572008e-01 
3.890368e+01 1.034327e+00 3.560561e-01 4.086857e+01 5.745070e-01 
3.894990e+01 1.046542e+00 2.805098e-01 4.086862e+01 5.916693e-01 
3.899972e+01 1.057459e+00 2.027563e-01 4.086862e+01 6.086843e-01 
3.905305e+01 1.066892e+00 1.231323e-01 4.086862e+01 6.255462e-01 
3.910977e+01 1.074646e+00 4.195444e-02 4.086862e+01 6.422499e-01 
3.916970e+01 1.080533e+00 -4.040481e-02 4.086862e+01 6.587888e-01 
3.923266e+01 1.084362e+00 -1.235630e-01 4.086861e+01 6.751563e-01 
3.929844e+01 1.085959e+00 -2.071177e-01 4.086862e+01 6.913453e-01 
3.936677e+01 1.085157e+00 -2.906474e-01 4.086862e+01 7.073480e-01 
3.943737e+01 1.081808e+00 -3.737101e-01 4.086862e+01 7.231566e-01 
3.950993e+01 1.075793e+00 -4.558537e-01 4.086863e+01 7.387626e-01 
3.958410e+01 1.067018e+00 -5.366308e-01 4.086864e+01 7.541579e-01 
3.965945e+01 1.055433e+00 -6.155882e-01 4.086863e+01 7.693340e-01 
3.973558e+01 1.041031e+00 -6.922831e-01 4.086861e+01 7.842834e-01 
3.981203e+01 1.023855e+00 -7.662891e-01 4.086860e+01 7.989995e-01 
