0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
-7.092362e-15 2.415040e-14 0.000000e+00 0.000000e+00 0.000000e+00 -8.921516e-13 
7.092436e-13 1.127075e-13 0.000000e+00 0.000000e+00 0.000000e+00 -6.881347e-13 
-2.148149e-12 1.618782e-11 0.000000e+00 0.000000e+00 0.000000e+00 4.088829e-11 
1.799494e-11 1.041416e-11 0.000000e+00 0.000000e+00 0.000000e+00 1.215105e-12 
1.765056e-12 8.217382e-11 0.000000e+00 0.000000e+00 0.000000e+00 5.946048e-11 
-4.767620e-11 -2.780551e-11 0.000000e+00 0.000000e+00 0.000000e+00 -9.315361e-11 
-6.859249e-11 2.115722e-10 0.000000e+00 0.000000e+00 0.000000e+00 4.283878e-10 
-2.576033e-10 -1.652767e-11 0.000000e+00 0.000000e+00 0.000000e+00 -3.603126e-10 
1.846185e-10 2.501928e-10 0.000000e+00 0.000000e+00 0.000000e+00 3.356806e-10 
5.395137e-10 -1.349149e-10 0.000000e+00 0.000000e+00 0.000000e+00 -1.231854e-10 
-1.689319e-10 -2.919511e-10 0.000000e+00 0.000000e+00 0.000000e+00 -7.255303e-10 
-1.155856e-10 3.269835e-10 0.000000e+00 0.000000e+00 0.000000e+00 1.013851e-09 
1.777121e-10 -6.359365e-10 0.000000e+00 0.000000e+00 0.000000e+00 5.564455e-10 
-2.248350e-10 2.645564e-10 0.000000e+00 0.000000e+00 0.000000e+00 -6.421146e-10 
-3.806752e-10 5.974476e-10 0.000000e+00 0.000000e+00 0.000000e+00 1.260104e-09 
-6.655258e-10 1.493356e-09 0.000000e+00 0.000000e+00 0.000000e+00 2.485033e-09 
2.086966e-10 -2.818591e-09 0.000000e+00 0.000000e+00 0.000000e+00 -4.774494e-09 
-1.738528e-09 -2.529813e-09 0.000000e+00 0.000000e+00 0.000000e+00 -3.433453e-09 
-7.828410e-10 3.533841e-09 0.000000e+00 0.000000e+00 0.000000e+00 3.792631e-09 
1.545238e-09 -1.672910e-09 0.000000e+00 0.000000e+00 0.000000e+00 -4.067855e-09 
1.664783e-09 4.966089e-11 0.000000e+00 0.000000e+00 0.000000e+00 -6.774802e-09 
2.390836e-09 -1.246591e-09 0.000000e+00 0.000000e+00 0.000000e+00 -8.974597e-09 
4.149216e-09 -2.961832e-09 0.000000e+00 0.000000e+00 0.000000e+00 4.239049e-10 
2.871159e-09 -1.052042e-09 0.000000e+00 0.000000e+00 0.000000e+00 -1.316462e-09 
2.652321e-09 -3.239127e-09 0.000000e+00 0.000000e+00 0.000000e+00 -5.199487e-09 
1.451376e-09 2.557760e-09 0.000000e+00 0.000000e+00 0.000000e+00 3.915347e-09 
2.633212e-10 -2.135952e-09 0.000000e+00 0.000000e+00 0.000000e+00 -1.158272e-08 
3.314473e-09 -5.308791e-09 0.000000e+00 0.000000e+00 0.000000e+00 -5.309426e-09 
2.989818e-09 -3.103266e-09 0.000000e+00 0.000000e+00 0.000000e+00 -2.531109e-08 
4.734376e-09 -4.203091e-09 0.000000e+00 0.000000e+00 0.000000e+00 3.473444e-09 
2.264331e-09 3.040094e-09 0.000000e+00 0.000000e+00 0.000000e+00 -1.070834e-08 
-6.502574e-09 3.563875e-09 0.000000e+00 0.000000e+00 0.000000e+00 2.340704e-08 
1.126156e-08 1.112213e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.202864e-08 
-9.728267e-09 -1.734639e-08 0.000000e+00 0.000000e+00 0.000000e+00 -2.841652e-09 
8.592376e-09 4.598141e-10 0.000000e+00 0.000000e+00 0.000000e+00 -1.251572e-08 
-1.003964e-08 3.450838e-09 0.000000e+00 0.000000e+00 0.000000e+00 -3.664583e-08 
1.689565e-09 -1.686324e-08 0.000000e+00 0.000000e+00 0.000000e+00 4.355361e-08 
2.661562e-09 -1.047453e-08 0.000000e+00 0.000000e+00 0.000000e+00 6.251351e-08 
-1.374784e-08 -1.936281e-08 0.000000e+00 0.000000e+00 0.000000e+00 -6.257813e-10 
-2.451422e-08 2.685913e-08 0.000000e+00 0.000000e+00 0.000000e+00 2.113824e-08 
-1.972867e-08 -2.968371e-08 0.000000e+00 0.000000e+00 0.000000e+00 7.333439e-09 
-2.636698e-08 -5.400145e-09 0.000000e+00 0.000000e+00 0.000000e+00 -4.185162e-09 
-1.975111e-08 -6.156740e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.429444e-08 
6.949987e-09 7.512435e-09 0.000000e+00 0.000000e+00 0.000000e+00 5.945311e-08 
-4.085663e-10 -1.528122e-09 0.000000e+00 0.000000e+00 0.000000e+00 5.823545e-08 
1.478557e-08 1.105277e-08 0.000000e+00 0.000000e+00 0.000000e+00 -5.370132e-08 
-2.432081e-09 -4.165015e-08 0.000000e+00 0.000000e+00 0.000000e+00 -6.721417e-08 
2.076308e-08 -4.759937e-08 0.000000e+00 0.000000e+00 0.000000e+00 -5.262949e-08 
2.632532e-08 8.078866e-10 0.000000e+00 0.000000e+00 0.000000e+00 -2.982820e-08 
1.124841e-08 -3.644623e-08 0.000000e+00 0.000000e+00 0.000000e+00 -2.838591e-08 
-1.344381e-08 -2.901027e-08 0.000000e+00 0.000000e+00 0.000000e+00 7.467863e-08 
4.645338e-08 -3.208269e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.234109e-07 
4.618440e-08 2.541088e-08 0.000000e+00 0.000000e+00 0.000000e+00 9.451282e-08 
4.369283e-08 2.288680e-08 0.000000e+00 0.000000e+00 0.000000e+00 6.755831e-08 
-4.105747e-08 -2.546541e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.904198e-08 
-7.589277e-09 4.598829e-08 0.000000e+00 0.000000e+00 0.000000e+00 -4.604333e-08 
3.498249e-08 7.703132e-08 0.000000e+00 0.000000e+00 0.000000e+00 2.462764e-08 
4.346053e-08 -3.975215e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.147497e-07 
-3.548554e-08 -1.981885e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.193890e-07 
-4.226062e-08 -2.796849e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.233472e-07 
-2.611352e-08 -4.440497e-09 0.000000e+00 0.000000e+00 0.000000e+00 -7.202779e-08 
2.766951e-08 -4.138652e-08 0.000000e+00 0.000000e+00 0.000000e+00 -3.803391e-08 
2.436279e-08 -1.964829e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.202269e-07 
-2.418365e-08 6.026000e-08 0.000000e+00 0.000000e+00 0.000000e+00 -2.209433e-08 
3.552070e-08 -7.992367e-08 0.000000e+00 0.000000e+00 0.000000e+00 5.039493e-09 
9.733547e-08 3.823794e-08 0.000000e+00 0.000000e+00 0.000000e+00 -6.029353e-08 
-2.878194e-08 1.587369e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.422014e-07 
-4.050007e-09 -5.310937e-08 0.000000e+00 0.000000e+00 0.000000e+00 6.357930e-08 
-3.915124e-08 1.041435e-08 0.000000e+00 0.000000e+00 0.000000e+00 5.646810e-08 
5.274771e-08 -7.433649e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.114894e-07 
3.889085e-08 2.997112e-08 0.000000e+00 0.000000e+00 0.000000e+00 -3.278915e-08 
-6.982671e-08 5.041143e-08 0.000000e+00 0.000000e+00 0.000000e+00 -5.771768e-08 
6.467076e-08 8.841752e-08 0.000000e+00 0.000000e+00 0.000000e+00 5.247472e-08 
1.245106e-07 3.177640e-08 0.000000e+00 0.000000e+00 0.000000e+00 4.847990e-09 
-8.074880e-08 9.078704e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.642977e-07 
1.053440e-08 -1.104735e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.169183e-07 
4.242521e-09 3.055577e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.083059e-08 
-3.135189e-08 4.694447e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.221643e-07 
5.246052e-08 -2.409544e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.644601e-07 
1.366551e-07 5.469585e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.980298e-07 
2.862016e-08 -4.710893e-08 0.000000e+00 0.000000e+00 0.000000e+00 4.561413e-08 
-1.487457e-08 2.959177e-08 0.000000e+00 0.000000e+00 0.000000e+00 -2.183058e-07 
-4.408055e-08 -2.640809e-07 0.000000e+00 0.000000e+00 0.000000e+00 9.141661e-08 
-1.189530e-07 -1.719177e-07 0.000000e+00 0.000000e+00 0.000000e+00 1.350519e-07 
2.260905e-08 -2.586369e-07 0.000000e+00 0.000000e+00 0.000000e+00 -1.159013e-07 
-1.808300e-08 2.902773e-07 0.000000e+00 0.000000e+00 0.000000e+00 5.564237e-08 
-4.407011e-08 7.478358e-08 0.000000e+00 0.000000e+00 0.000000e+00 -6.493710e-08 
1.809497e-07 1.020123e-07 0.000000e+00 0.000000e+00 0.000000e+00 -5.251586e-08 
1.333974e-07 1.807560e-07 0.000000e+00 0.000000e+00 0.000000e+00 5.675407e-08 
2.068692e-07 1.001414e-07 0.000000e+00 0.000000e+00 0.000000e+00 -3.965926e-08 
-2.122514e-07 -5.728795e-09 0.000000e+00 0.000000e+00 0.000000e+00 2.290718e-07 
-1.078548e-07 2.128064e-07 0.000000e+00 0.000000e+00 0.000000e+00 -3.075935e-08 
1.337610e-07 2.120806e-07 0.000000e+00 0.000000e+00 0.000000e+00 8.581812e-08 
-5.548210e-08 2.804772e-08 0.000000e+00 0.000000e+00 0.000000e+00 -3.030085e-08 
2.341281e-08 2.304013e-07 0.000000e+00 0.000000e+00 0.000000e+00 -4.078630e-07 
-1.923321e-07 -5.163572e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.374948e-07 
