0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.000000e-01 -1.624088e-09 3.776530e-09 0.000000e+00 2.918448e-08 0.000000e+00 0.000000e+00 -4.872189e-08 1.132943e-07 0.000000e+00 8.755216e-07 0.000000e+00 0.000000e+00 
2.000000e-01 -1.299042e-08 3.020849e-08 0.000000e+00 2.334458e-07 0.000000e+00 0.000000e+00 -1.948632e-07 4.531285e-07 0.000000e+00 3.501706e-06 0.000000e+00 0.000000e+00 
3.000000e-01 -4.384083e-08 1.019474e-07 0.000000e+00 7.878325e-07 0.000000e+00 0.000000e+00 -4.383547e-07 1.019356e-06 0.000000e+00 7.877405e-06 0.000000e+00 0.000000e+00 
4.000000e-01 -1.039045e-07 2.416213e-07 0.000000e+00 1.867208e-06 0.000000e+00 0.000000e+00 -7.790683e-07 1.811735e-06 0.000000e+00 1.400072e-05 0.000000e+00 0.000000e+00 
5.000000e-01 -2.028911e-07 4.718251e-07 0.000000e+00 3.646170e-06 0.000000e+00 0.000000e+00 -1.216810e-06 2.829936e-06 0.000000e+00 2.186902e-05 0.000000e+00 0.000000e+00 
6.000000e-01 -3.504912e-07 8.151206e-07 0.000000e+00 6.299054e-06 0.000000e+00 0.000000e+00 -1.751321e-06 4.073538e-06 0.000000e+00 3.147892e-05 0.000000e+00 0.000000e+00 
7.000000e-01 -5.559203e-07 1.293836e-06 0.000000e+00 9.997838e-06 0.000000e+00 0.000000e+00 -2.382106e-06 5.542107e-06 0.000000e+00 4.282662e-05 0.000000e+00 0.000000e+00 
8.000000e-01 -8.286753e-07 1.930395e-06 0.000000e+00 1.491559e-05 0.000000e+00 0.000000e+00 -3.108709e-06 7.235071e-06 0.000000e+00 5.590737e-05 0.000000e+00 0.000000e+00 
9.000000e-01 -1.178734e-06 2.747378e-06 0.000000e+00 2.122720e-05 0.000000e+00 0.000000e+00 -3.930773e-06 9.151688e-06 0.000000e+00 7.071535e-05 0.000000e+00 0.000000e+00 
1.000000e+00 -1.615915e-06 3.767239e-06 0.000000e+00 2.910644e-05 0.000000e+00 0.000000e+00 -4.847809e-06 1.129116e-05 0.000000e+00 8.724410e-05 0.000000e+00 0.000000e+00 
1.100000e+00 -2.149875e-06 5.012304e-06 0.000000e+00 3.872591e-05 0.000000e+00 0.000000e+00 -5.859186e-06 1.365262e-05 0.000000e+00 1.054865e-04 0.000000e+00 0.000000e+00 
1.200000e+00 -2.790113e-06 6.504772e-06 0.000000e+00 5.025706e-05 0.000000e+00 0.000000e+00 -6.964140e-06 1.623515e-05 0.000000e+00 1.254349e-04 0.000000e+00 0.000000e+00 
1.300000e+00 -3.545968e-06 8.266713e-06 0.000000e+00 6.387019e-05 0.000000e+00 0.000000e+00 -8.161767e-06 1.903778e-05 0.000000e+00 1.470810e-04 0.000000e+00 0.000000e+00 
1.400000e+00 -4.426618e-06 1.032007e-05 0.000000e+00 7.973446e-05 0.000000e+00 0.000000e+00 -9.451028e-06 2.205946e-05 0.000000e+00 1.704158e-04 0.000000e+00 0.000000e+00 
1.500000e+00 -5.441080e-06 1.268666e-05 0.000000e+00 9.801787e-05 0.000000e+00 0.000000e+00 -1.083075e-05 2.529912e-05 0.000000e+00 1.954297e-04 0.000000e+00 0.000000e+00 
1.600000e+00 -6.598214e-06 1.538817e-05 0.000000e+00 1.188873e-04 0.000000e+00 0.000000e+00 -1.229961e-05 2.875558e-05 0.000000e+00 2.221125e-04 0.000000e+00 0.000000e+00 
1.700000e+00 -7.906718e-06 1.844615e-05 0.000000e+00 1.425083e-04 0.000000e+00 0.000000e+00 -1.385616e-05 3.242765e-05 0.000000e+00 2.504534e-04 0.000000e+00 0.000000e+00 
1.800000e+00 -9.375131e-06 2.188205e-05 0.000000e+00 1.690457e-04 0.000000e+00 0.000000e+00 -1.549883e-05 3.631404e-05 0.000000e+00 2.804410e-04 0.000000e+00 0.000000e+00 
1.900000e+00 -1.101183e-05 2.571716e-05 0.000000e+00 1.986626e-04 0.000000e+00 0.000000e+00 -1.722587e-05 4.041344e-05 0.000000e+00 3.120632e-04 0.000000e+00 0.000000e+00 
2.000000e+00 -1.282504e-05 2.997266e-05 0.000000e+00 2.315215e-04 0.000000e+00 0.000000e+00 -1.903543e-05 4.472445e-05 0.000000e+00 3.453073e-04 0.000000e+00 0.000000e+00 
