0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.000000e-01 -2.305786e-09 1.164094e-08 0.000000e+00 1.391031e-07 0.000000e+00 0.000000e+00 -6.917249e-08 3.492230e-07 0.000000e+00 4.173033e-06 0.000000e+00 0.000000e+00 
2.000000e-01 -1.844215e-08 9.311542e-08 0.000000e+00 1.112678e-06 0.000000e+00 0.000000e+00 -2.766493e-07 1.396740e-06 0.000000e+00 1.669030e-05 0.000000e+00 0.000000e+00 
3.000000e-01 -6.224085e-08 3.142459e-07 0.000000e+00 3.755069e-06 0.000000e+00 0.000000e+00 -6.223211e-07 3.142094e-06 0.000000e+00 3.754629e-05 0.000000e+00 0.000000e+00 
4.000000e-01 -1.475108e-07 7.447807e-07 0.000000e+00 8.899720e-06 0.000000e+00 0.000000e+00 -1.105962e-06 5.584526e-06 0.000000e+00 6.673181e-05 0.000000e+00 0.000000e+00 
5.000000e-01 -2.880248e-07 1.454363e-06 0.000000e+00 1.737879e-05 0.000000e+00 0.000000e+00 -1.727207e-06 8.722983e-06 0.000000e+00 1.042340e-04 0.000000e+00 0.000000e+00 
6.000000e-01 -4.975194e-07 2.512529e-06 0.000000e+00 3.002313e-05 0.000000e+00 0.000000e+00 -2.485546e-06 1.255611e-05 0.000000e+00 1.500362e-04 0.000000e+00 0.000000e+00 
7.000000e-01 -7.893110e-07 3.988370e-06 0.000000e+00 4.765770e-05 0.000000e+00 0.000000e+00 -3.380081e-06 1.708231e-05 0.000000e+00 2.041182e-04 0.000000e+00 0.000000e+00 
8.000000e-01 -1.177010e-06 5.951106e-06 0.000000e+00 7.110945e-05 0.000000e+00 0.000000e+00 -4.409937e-06 2.229964e-05 0.000000e+00 2.664561e-04 0.000000e+00 0.000000e+00 
9.000000e-01 -1.674544e-06 8.470099e-06 0.000000e+00 1.012075e-04 0.000000e+00 0.000000e+00 -5.574276e-06 2.820584e-05 0.000000e+00 3.370219e-04 0.000000e+00 0.000000e+00 
1.000000e+00 -2.295549e-06 1.161432e-05 0.000000e+00 1.387761e-04 0.000000e+00 0.000000e+00 -6.871911e-06 3.479839e-05 0.000000e+00 4.157841e-04 0.000000e+00 0.000000e+00 
