0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 2.177922e-09 -2.177922e-09 -1.442962e-16 
0.000000e+00 3.483909e-08 -3.476184e-08 7.724861e-11 
0.000000e+00 1.763083e-07 -1.762444e-07 6.389202e-11 
0.000000e+00 5.569345e-07 -5.569927e-07 -5.822066e-11 
0.000000e+00 1.358804e-06 -1.358890e-06 -8.621685e-11 
0.000000e+00 2.815334e-06 -2.815337e-06 -2.717088e-12 
0.000000e+00 5.210756e-06 -5.193867e-06 1.688897e-08 
0.000000e+00 8.879479e-06 -8.828839e-06 5.064006e-08 
0.000000e+00 1.420534e-05 -1.412334e-05 8.199835e-08 
0.000000e+00 2.162075e-05 -2.152154e-05 9.920925e-08 
0.000000e+00 3.160567e-05 -3.150869e-05 9.697769e-08 
0.000000e+00 4.468662e-05 -4.461114e-05 7.547982e-08 
0.000000e+00 6.143534e-05 -6.139630e-05 3.903813e-08 
0.000000e+00 8.246768e-05 -8.247269e-05 -5.010809e-09 
0.000000e+00 1.084420e-04 -1.084899e-04 -4.792820e-08 
0.000000e+00 1.400577e-04 -1.401386e-04 -8.093457e-08 
0.000000e+00 1.780536e-04 -1.781506e-04 -9.702850e-08 
0.000000e+00 2.232063e-04 -2.232986e-04 -9.227930e-08 
0.000000e+00 2.763284e-04 -2.763967e-04 -6.829512e-08 
0.000000e+00 3.382663e-04 -3.382999e-04 -3.364585e-08 
0.000000e+00 4.098985e-04 -4.099042e-04 -5.711461e-09 
0.000000e+00 4.921334e-04 -4.921224e-04 1.099754e-08 
0.000000e+00 5.859072e-04 -5.858398e-04 6.744967e-08 
0.000000e+00 6.921816e-04 -6.920505e-04 1.311491e-07 
0.000000e+00 8.119416e-04 -8.117663e-04 1.752954e-07 
0.000000e+00 9.461927e-04 -9.460065e-04 1.861677e-07 
0.000000e+00 1.095958e-03 -1.095798e-03 1.602043e-07 
0.000000e+00 1.262281e-03 -1.262174e-03 1.071884e-07 
0.000000e+00 1.446210e-03 -1.446177e-03 3.342944e-08 
0.000000e+00 1.648811e-03 -1.648856e-03 -4.533172e-08 
0.000000e+00 1.871157e-03 -1.871267e-03 -1.096267e-07 
0.000000e+00 2.114325e-03 -2.114474e-03 -1.491873e-07 
0.000000e+00 2.379394e-03 -2.379549e-03 -1.546351e-07 
0.000000e+00 2.667442e-03 -2.667571e-03 -1.290536e-07 
0.000000e+00 2.979549e-03 -2.979626e-03 -7.735508e-08 
0.000000e+00 3.316784e-03 -3.316809e-03 -2.485299e-08 
0.000000e+00 3.680213e-03 -3.680215e-03 -2.138731e-09 
0.000000e+00 4.070884e-03 -4.070841e-03 4.306852e-08 
0.000000e+00 4.489836e-03 -4.489724e-03 1.121490e-07 
0.000000e+00 4.938086e-03 -4.937918e-03 1.682404e-07 
0.000000e+00 5.416642e-03 -5.416444e-03 1.984253e-07 
0.000000e+00 5.926477e-03 -5.926288e-03 1.894071e-07 
0.000000e+00 6.468548e-03 -6.468400e-03 1.481872e-07 
0.000000e+00 7.043781e-03 -7.043697e-03 8.369967e-08 
0.000000e+00 7.653068e-03 -7.653063e-03 4.525105e-09 
0.000000e+00 8.297280e-03 -8.297345e-03 -6.461063e-08 
0.000000e+00 8.977235e-03 -8.977359e-03 -1.236685e-07 
0.000000e+00 9.693732e-03 -9.693882e-03 -1.503759e-07 
0.000000e+00 1.044752e-02 -1.044766e-02 -1.408418e-07 
0.000000e+00 1.123930e-02 -1.123941e-02 -1.094227e-07 
0.000000e+00 1.206975e-02 -1.206980e-02 -5.492534e-08 
