-3.001286e+02 -8.993354e+02 
-4.079167e+02 -9.929020e+02 
-5.147923e+02 -1.065289e+03 
-6.097835e+02 -1.108685e+03 
-6.785876e+02 -1.114226e+03 
-7.047658e+02 -1.072769e+03 
-6.722624e+02 -9.763249e+02 
-5.692573e+02 -8.201918e+02 
-3.926610e+02 -6.053686e+02 
-1.517414e+02 -3.404565e+02 
1.310567e+02 -4.199443e+01 
4.234016e+02 2.674680e+02 
6.900040e+02 5.632919e+02 
9.007859e+02 8.233642e+02 
1.037156e+03 1.031704e+03 
1.094337e+03 1.179960e+03 
1.079683e+03 1.266750e+03 
1.008536e+03 1.295683e+03 
8.995427e+02 1.273089e+03 
7.708094e+02 1.206171e+03 
6.374348e+02 1.101871e+03 
5.103256e+02 9.663615e+02 
3.959938e+02 8.050176e+02 
2.968773e+02 6.225711e+02 
2.119585e+02 4.233544e+02 
1.375185e+02 2.115424e+02 
6.791236e+01 -8.679425e+00 
-3.619080e+00 -2.329870e+02 
-8.408617e+01 -4.568150e+02 
-1.797980e+02 -6.752379e+02 
-2.952803e+02 -8.827975e+02 
-4.320119e+02 -1.073216e+03 
-5.870379e+02 -1.239023e+03 
-7.515662e+02 -1.371117e+03 
-9.098267e+02 -1.458381e+03 
-1.038961e+03 -1.487806e+03 
-1.110681e+03 -1.445431e+03 
-1.095803e+03 -1.318761e+03 
-9.718561e+02 -1.100724e+03 
-7.324570e+02 -7.945094e+02 
-3.947161e+02 -4.172373e+02 
-1.166011e-12 -1.245542e-12 
3.947161e+02 4.172372e+02 
7.324570e+02 7.945093e+02 
9.718562e+02 1.100724e+03 
1.095803e+03 1.318761e+03 
1.110681e+03 1.445432e+03 
1.038960e+03 1.487805e+03 
9.098263e+02 1.458380e+03 
7.515642e+02 1.371115e+03 
5.870430e+02 1.239028e+03 
4.320100e+02 1.073214e+03 
2.952799e+02 8.827970e+02 
1.797993e+02 6.752391e+02 
8.408581e+01 4.568147e+02 
3.619047e+00 2.329870e+02 
-6.791236e+01 8.679428e+00 
-1.375186e+02 -2.115424e+02 
-2.119584e+02 -4.233543e+02 
-2.968768e+02 -6.225707e+02 
-3.959958e+02 -8.050196e+02 
-5.103251e+02 -9.663610e+02 
-6.374317e+02 -1.101867e+03 
-7.708101e+02 -1.206171e+03 
-8.995425e+02 -1.273089e+03 
-1.008536e+03 -1.295683e+03 
-1.079682e+03 -1.266749e+03 
-1.094338e+03 -1.179961e+03 
-1.037156e+03 -1.031704e+03 
-9.007856e+02 -8.233639e+02 
-6.900041e+02 -5.632921e+02 
-4.234015e+02 -2.674679e+02 
-1.310567e+02 4.199443e+01 
1.517413e+02 3.404563e+02 
3.926609e+02 6.053685e+02 
5.692562e+02 8.201908e+02 
6.722625e+02 9.763250e+02 
7.047652e+02 1.072768e+03 
6.785872e+02 1.114226e+03 
6.097835e+02 1.108685e+03 
5.147920e+02 1.065289e+03 
4.079151e+02 9.929004e+02 
3.001301e+02 8.993369e+02 
1.988815e+02 7.911225e+02 
1.084579e+02 6.735416e+02 
3.060968e+01 5.508130e+02 
-3.476833e+01 4.263109e+02 
-8.902582e+01 3.027502e+02 
-1.342457e+02 1.823339e+02 
-1.728375e+02 6.686396e+01 
-2.072338e+02 -4.218480e+01 
-2.396663e+02 -1.436118e+02 
-2.720092e+02 -2.364516e+02 
-3.056726e+02 -3.199411e+02 
-3.415383e+02 -3.934897e+02 
-3.799275e+02 -4.566501e+02 
-4.205949e+02 -5.090860e+02 
-4.627502e+02 -5.505456e+02 
-5.051039e+02 -5.808377e+02 
-5.459380e+02 -5.998147e+02 
-5.832067e+02 -6.073689e+02 
-6.146699e+02 -6.034473e+02 
-6.380569e+02 -5.880827e+02 
-6.512563e+02 -5.614433e+02 
-6.525316e+02 -5.239044e+02 
-6.407221e+02 -4.761144e+02 
-6.154258e+02 -4.190608e+02 
-5.771257e+02 -3.541156e+02 
-5.272281e+02 -2.830392e+02 
-4.679861e+02 -2.079256e+02 
-4.023301e+02 -1.311097e+02 
-3.335979e+02 -5.502089e+01 
-2.652168e+02 1.798557e+01 
-2.003831e+02 8.579483e+01 
-1.417899e+02 1.466729e+02 
-9.143903e+01 1.993598e+02 
-5.055614e+01 2.431070e+02 
-1.960464e+01 2.776609e+02 
1.619603e+00 3.032017e+02 
1.384605e+01 3.202576e+02 
1.816506e+01 3.296054e+02 
1.586900e+01 3.321741e+02 
8.316544e+00 3.289623e+02 
-3.173154e+00 3.209702e+02 
-1.739352e+01 3.091513e+02 
-3.329231e+01 2.943822e+02 
-4.999208e+01 2.774426e+02 
-6.679052e+01 2.590098e+02 
-8.314922e+01 2.396591e+02 
-9.867425e+01 2.198708e+02 
-1.130961e+02 2.000370e+02 
-1.262476e+02 1.804721e+02 
-1.380421e+02 1.614230e+02 
-1.484549e+02 1.430789e+02 
-1.575068e+02 1.255807e+02 
-1.652511e+02 1.090282e+02 
-1.717628e+02 9.348697e+01 
-1.771295e+02 7.899507e+01 
-1.814452e+02 6.556804e+01 
-1.848053e+02 5.320327e+01 
-1.873029e+02 4.188374e+01 
-1.890270e+02 3.158107e+01 
-1.900606e+02 2.225817e+01 
-1.904799e+02 1.387157e+01 
-1.903540e+02 6.373198e+00 
-1.897449e+02 -2.881159e-01 
-1.887079e+02 -6.165343e+00 
-1.872916e+02 -1.131219e+01 
-1.855389e+02 -1.578221e+01 
-1.834871e+02 -1.962819e+01 
-1.811690e+02 -2.290149e+01 
-1.786127e+02 -2.565166e+01 
-1.758429e+02 -2.792614e+01 
-1.728810e+02 -2.976993e+01 
-1.697454e+02 -3.122550e+01 
-1.664523e+02 -3.233259e+01 
-1.630156e+02 -3.312821e+01 
-1.594475e+02 -3.364663e+01 
-1.557589e+02 -3.391938e+01 
-1.519591e+02 -3.397534e+01 
-1.480565e+02 -3.384079e+01 
-1.440585e+02 -3.353957e+01 
-1.399718e+02 -3.309310e+01 
-1.358022e+02 -3.252063e+01 
-1.315553e+02 -3.183928e+01 
-1.272358e+02 -3.106421e+01 
-1.228483e+02 -3.020883e+01 
-1.183968e+02 -2.928484e+01 
-1.138853e+02 -2.830245e+01 
-1.093171e+02 -2.727051e+01 
-1.046957e+02 -2.619662e+01 
-1.000242e+02 -2.508729e+01 
-9.530541e+01 -2.394806e+01 
-9.054228e+01 -2.278358e+01 
-8.573746e+01 -2.159779e+01 
-8.089354e+01 -2.039396e+01 
-7.601303e+01 -1.917483e+01 
-7.109838e+01 -1.794264e+01 
-6.615196e+01 -1.669929e+01 
-6.117614e+01 -1.544631e+01 
-5.617321e+01 -1.418501e+01 
-5.114547e+01 -1.291649e+01 
-4.609518e+01 -1.164167e+01 
-4.102461e+01 -1.036136e+01 
-3.593602e+01 -9.076308e+00 
-3.083163e+01 -7.787163e+00 
-2.571372e+01 -6.494551e+00 
-2.058453e+01 -5.199069e+00 
-1.544630e+01 -3.901300e+00 
-1.030130e+01 -2.601818e+00 
-5.151780e+00 -1.301194e+00 
-6.025197e-14 -1.521795e-14 
