0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 6.262598e-10 -6.262598e-10 -3.871936e-17 
0.000000e+00 1.001796e-08 -9.995814e-09 2.214310e-11 
0.000000e+00 5.069732e-08 -5.067902e-08 1.829861e-11 
0.000000e+00 1.601463e-07 -1.601630e-07 -1.670662e-11 
0.000000e+00 3.907241e-07 -3.907488e-07 -2.466739e-11 
0.000000e+00 8.095512e-07 -8.095517e-07 -5.482888e-13 
0.000000e+00 1.498360e-06 -1.487973e-06 1.038706e-08 
0.000000e+00 2.553315e-06 -2.520171e-06 3.314385e-08 
0.000000e+00 4.084796e-06 -4.026729e-06 5.806677e-08 
0.000000e+00 6.217155e-06 -6.139200e-06 7.795514e-08 
0.000000e+00 9.088433e-06 -9.000100e-06 8.833266e-08 
0.000000e+00 1.285006e-05 -1.276292e-05 8.714295e-08 
0.000000e+00 1.766649e-05 -1.759210e-05 7.438767e-08 
0.000000e+00 2.371486e-05 -2.366307e-05 5.179327e-08 
0.000000e+00 3.118458e-05 -3.116220e-05 2.237885e-08 
0.000000e+00 4.027686e-05 -4.028687e-05 -1.000965e-08 
0.000000e+00 5.120432e-05 -5.124537e-05 -4.105119e-08 
0.000000e+00 6.419044e-05 -6.425700e-05 -6.655751e-08 
0.000000e+00 7.946913e-05 -7.955201e-05 -8.287961e-08 
0.000000e+00 9.728404e-05 -9.737162e-05 -8.757711e-08 
0.000000e+00 1.178882e-04 -1.179680e-04 -7.982438e-08 
0.000000e+00 1.415431e-04 -1.416044e-04 -6.126540e-08 
0.000000e+00 1.685186e-04 -1.685548e-04 -3.624246e-08 
0.000000e+00 1.990917e-04 -1.991043e-04 -1.258168e-08 
0.000000e+00 2.335464e-04 -2.335488e-04 -2.400346e-09 
0.000000e+00 2.721725e-04 -2.721547e-04 1.781862e-08 
0.000000e+00 3.152656e-04 -3.152080e-04 5.758794e-08 
0.000000e+00 3.631257e-04 -3.630264e-04 9.932505e-08 
0.000000e+00 4.160567e-04 -4.159256e-04 1.310895e-07 
0.000000e+00 4.743659e-04 -4.742197e-04 1.462470e-07 
0.000000e+00 5.383631e-04 -5.382211e-04 1.419916e-07 
0.000000e+00 6.083596e-04 -6.082402e-04 1.194139e-07 
0.000000e+00 6.846678e-04 -6.845859e-04 8.185961e-08 
0.000000e+00 7.676000e-04 -7.675652e-04 3.479284e-08 
0.000000e+00 8.574682e-04 -8.574834e-04 -1.520741e-08 
0.000000e+00 9.545828e-04 -9.546440e-04 -6.116241e-08 
0.000000e+00 1.059251e-03 -1.059349e-03 -9.772278e-08 
0.000000e+00 1.171780e-03 -1.171898e-03 -1.184381e-07 
0.000000e+00 1.292468e-03 -1.292589e-03 -1.210083e-07 
0.000000e+00 1.421614e-03 -1.421719e-03 -1.047707e-07 
0.000000e+00 1.559508e-03 -1.559583e-03 -7.469463e-08 
0.000000e+00 1.706435e-03 -1.706474e-03 -3.926446e-08 
0.000000e+00 1.862673e-03 -1.862682e-03 -9.361999e-09 
0.000000e+00 2.028491e-03 -2.028491e-03 -4.223708e-10 
0.000000e+00 2.204150e-03 -2.204127e-03 2.340807e-08 
0.000000e+00 2.389905e-03 -2.389846e-03 5.863737e-08 
