0.000000e+00 0.000000e+00 0.000000e+00 
-2.575443e-03 -1.007442e-03 6.307652e-04 
-5.149750e-03 -2.014442e-03 1.261253e-03 
-7.721776e-03 -3.020561e-03 1.891186e-03 
-1.029037e-02 -4.025360e-03 2.520285e-03 
-1.285437e-02 -5.028403e-03 3.148271e-03 
-1.541260e-02 -6.029253e-03 3.774864e-03 
-1.796388e-02 -7.027478e-03 4.399785e-03 
-2.050704e-02 -8.022646e-03 5.022754e-03 
-2.304088e-02 -9.014330e-03 5.643489e-03 
-2.556420e-02 -1.000210e-02 6.261712e-03 
-2.807580e-02 -1.098554e-02 6.877143e-03 
-3.057449e-02 -1.196423e-02 7.489501e-03 
-3.305904e-02 -1.293774e-02 8.098509e-03 
-3.552824e-02 -1.390567e-02 8.703888e-03 
-3.798089e-02 -1.486761e-02 9.305360e-03 
-4.041578e-02 -1.582314e-02 9.902650e-03 
-4.283167e-02 -1.677186e-02 1.049548e-02 
-4.522736e-02 -1.771338e-02 1.108358e-02 
-4.760164e-02 -1.864731e-02 1.166667e-02 
-4.995329e-02 -1.957324e-02 1.224449e-02 
-5.228111e-02 -2.049079e-02 1.281676e-02 
-5.458389e-02 -2.139959e-02 1.338321e-02 
-5.686042e-02 -2.229926e-02 1.394359e-02 
-5.910952e-02 -2.318942e-02 1.449762e-02 
-6.132998e-02 -2.406971e-02 1.504504e-02 
-6.352064e-02 -2.493977e-02 1.558560e-02 
-6.568031e-02 -2.579923e-02 1.611903e-02 
-6.780782e-02 -2.664776e-02 1.664509e-02 
-6.990202e-02 -2.748501e-02 1.716352e-02 
-7.196176e-02 -2.831064e-02 1.767407e-02 
-7.398590e-02 -2.912431e-02 1.817650e-02 
-7.597331e-02 -2.992571e-02 1.867056e-02 
-7.792290e-02 -3.071451e-02 1.915602e-02 
-7.983354e-02 -3.149040e-02 1.963264e-02 
-8.170417e-02 -3.225307e-02 2.010019e-02 
-8.353371e-02 -3.300222e-02 2.055843e-02 
-8.532110e-02 -3.373757e-02 2.100715e-02 
-8.706532e-02 -3.445883e-02 2.144612e-02 
-8.876533e-02 -3.516571e-02 2.187513e-02 
-9.042014e-02 -3.585795e-02 2.229396e-02 
-9.202877e-02 -3.653529e-02 2.270241e-02 
-9.359025e-02 -3.719746e-02 2.310027e-02 
-9.510364e-02 -3.784423e-02 2.348734e-02 
-9.656802e-02 -3.847536e-02 2.386343e-02 
