2.655979e+000 3.926666e+000 4.576208e+001 
2.547184e+000 4.288281e+000 4.384502e+001 
2.429780e+000 4.589653e+000 4.188858e+001 
2.306777e+000 4.826832e+000 3.992991e+001 
2.181118e+000 5.000458e+000 3.800535e+001 
2.055480e+000 5.115485e+000 3.614835e+001 
1.932118e+000 5.180512e+000 3.438773e+001 
1.812763e+000 5.206837e+000 3.274655e+001 
1.698571e+000 5.207383e+000 3.124143e+001 
1.590135e+000 5.195619e+000 2.988262e+001 
1.487542e+000 5.184611e+000 2.867434e+001 
1.390458e+000 5.186274e+000 2.761562e+001 
1.298234e+000 5.210854e+000 2.670130e+001 
1.210007e+000 5.266657e+000 2.592308e+001 
1.124803e+000 5.359974e+000 2.527055e+001 
1.041615e+000 5.495168e+000 2.473211e+001 
9.594746e-001 5.674872e+000 2.429573e+001 
8.774910e-001 5.900253e+000 2.394951e+001 
7.948865e-001 6.171291e+000 2.368214e+001 
7.110106e-001 6.487062e+000 2.348319e+001 
6.253449e-001 6.845987e+000 2.334320e+001 
5.375005e-001 7.246059e+000 2.325383e+001 
4.472098e-001 7.685017e+000 2.320782e+001 
3.543151e-001 8.160488e+000 2.319892e+001 
2.587563e-001 8.670099e+000 2.322188e+001 
1.605575e-001 9.211543e+000 2.327227e+001 
5.981521e-002 9.782638e+000 2.334647e+001 
-4.331353e-002 1.038135e+001 2.344152e+001 
-1.486210e-001 1.100583e+001 2.355505e+001 
-2.558577e-001 1.165436e+001 2.368517e+001 
-3.647401e-001 1.232542e+001 2.383046e+001 
-4.749569e-001 1.301763e+001 2.398981e+001 
-5.861746e-001 1.372974e+001 2.416247e+001 
-6.980417e-001 1.446063e+001 2.434791e+001 
-8.101927e-001 1.520925e+001 2.454585e+001 
-9.222511e-001 1.597466e+001 2.475617e+001 
-1.033832e+000 1.675593e+001 2.497893e+001 
-1.144543e+000 1.755219e+001 2.521431e+001 
-1.253990e+000 1.836254e+001 2.546261e+001 
-1.361772e+000 1.918608e+001 2.572422e+001 
-1.467491e+000 2.002184e+001 2.599961e+001 
-1.570743e+000 2.086877e+001 2.628932e+001 
-1.671131e+000 2.172570e+001 2.659396e+001 
-1.768254e+000 2.259133e+001 2.691415e+001 
-1.861719e+000 2.346418e+001 2.725056e+001 
-1.951134e+000 2.434254e+001 2.760387e+001 
-2.036116e+000 2.522445e+001 2.797475e+001 
-2.116287e+000 2.610768e+001 2.836385e+001 
-2.191279e+000 2.698968e+001 2.877181e+001 
-2.260738e+000 2.786750e+001 2.919916e+001 
-2.324322e+000 2.873786e+001 2.964639e+001 
-2.381706e+000 2.959700e+001 3.011385e+001 
-2.432590e+000 3.044079e+001 3.060176e+001 
-2.476695e+000 3.126460e+001 3.111017e+001 
-2.513774e+000 3.206340e+001 3.163893e+001 
-2.543615e+000 3.283173e+001 3.218762e+001 
-2.566043e+000 3.356378e+001 3.275561e+001 
-2.580933e+000 3.425343e+001 3.334195e+001 
-2.588206e+000 3.489436e+001 3.394538e+001 
-2.587844e+000 3.548017e+001 3.456433e+001 
-2.579883e+000 3.600449e+001 3.519693e+001 
-2.564428e+000 3.646122e+001 3.584100e+001 
-2.541645e+000 3.684463e+001 3.649409e+001 
-2.511766e+000 3.714957e+001 3.715352e+001 
-2.475082e+000 3.737167e+001 3.781645e+001 
-2.431946e+000 3.750748e+001 3.847992e+001 
-2.382757e+000 3.755461e+001 3.914097e+001 
-2.327958e+000 3.751180e+001 3.979668e+001 
-2.268019e+000 3.737903e+001 4.044424e+001 
-2.203431e+000 3.715745e+001 4.108108e+001 
-2.134691e+000 3.684940e+001 4.170487e+001 
-2.062290e+000 3.645826e+001 4.231360e+001 
-1.986704e+000 3.598832e+001 4.290561e+001 
-1.908379e+000 3.544466e+001 4.347960e+001 
-1.827732e+000 3.483293e+001 4.403463e+001 
-1.745135e+000 3.415918e+001 4.457011e+001 
-1.660922e+000 3.342968e+001 4.508579e+001 
-1.575378e+000 3.265078e+001 4.558169e+001 
-1.488746e+000 3.182871e+001 4.605809e+001 
-1.401224e+000 3.096952e+001 4.651550e+001 
-1.312972e+000 3.007894e+001 4.695458e+001 
-1.224113e+000 2.916234e+001 4.737614e+001 
-1.134737e+000 2.822470e+001 4.778110e+001 
