-8.809976e-001 5.723797e-001 4.740952e-001 -4.434995e+000 -3.069132e+000 8.901760e+000 0.000000e+000 
-9.241648e-001 5.373215e-001 5.624280e-001 -4.196157e+000 -3.932647e+000 8.706607e+000 0.000000e+000 
-9.648938e-001 4.939627e-001 6.470153e-001 -3.949383e+000 -4.725372e+000 8.148413e+000 0.000000e+000 
-1.003171e+000 4.431430e-001 7.241209e-001 -3.708398e+000 -5.418595e+000 7.207020e+000 0.000000e+000 
-1.039134e+000 3.860541e-001 7.898096e-001 -3.489343e+000 -5.971939e+000 5.862076e+000 0.000000e+000 
-1.073093e+000 3.243517e-001 8.399507e-001 -3.311306e+000 -6.329277e+000 4.091801e+000 0.000000e+000 
-1.105571e+000 2.603699e-001 8.701530e-001 -3.196516e+000 -6.415653e+000 1.873821e+000 0.000000e+000 
-1.137303e+000 1.972054e-001 8.758988e-001 -3.165364e+000 -6.152528e+000 -8.008148e-001 0.000000e+000 
-1.169205e+000 1.387137e-001 8.526334e-001 -3.231823e+000 -5.472258e+000 -3.926866e+000 0.000000e+000 
-1.202271e+000 8.926834e-002 7.958964e-001 -3.397239e+000 -4.341183e+000 -7.492739e+000 0.000000e+000 
-1.237440e+000 5.336219e-002 7.013163e-001 -3.648912e+000 -2.771155e+000 -1.149588e+001 0.000000e+000 
-1.275448e+000 3.506506e-002 5.645684e-001 -3.959162e+000 -8.406490e-001 -1.591504e+001 0.000000e+000 
-1.316630e+000 3.695623e-002 3.824629e-001 -4.268905e+000 1.195947e+000 -2.046818e+001 0.000000e+000 
-1.360374e+000 5.695921e-002 1.587927e-001 -4.439712e+000 2.601035e+000 -2.388729e+001 0.000000e+000 
-1.404332e+000 8.296543e-002 -8.355412e-002 -4.292931e+000 2.251801e+000 -2.387735e+001 0.000000e+000 
-1.445335e+000 9.617986e-002 -3.065486e-001 -3.883371e+000 2.045050e-001 -2.030605e+001 0.000000e+000 
-1.481868e+000 8.537902e-002 -4.853164e-001 -3.428907e+000 -2.371581e+000 -1.537380e+001 0.000000e+000 
-1.514155e+000 4.944744e-002 -6.139505e-001 -3.044688e+000 -4.752878e+000 -1.038670e+001 0.000000e+000 
-1.543151e+000 -8.136758e-003 -6.939977e-001 -2.777318e+000 -6.674528e+000 -5.678993e+000 0.000000e+000 
-1.570220e+000 -8.206983e-002 -7.288138e-001 -2.665523e+000 -8.005748e+000 -1.358308e+000 0.000000e+000 
-1.597087e+000 -1.660338e-001 -7.228872e-001 -2.740610e+000 -8.673779e+000 2.443773e+000 0.000000e+000 
-1.625680e+000 -2.533363e-001 -6.821870e-001 -3.008917e+000 -8.681685e+000 5.572597e+000 0.000000e+000 
-1.657827e+000 -3.377245e-001 -6.140811e-001 -3.445166e+000 -8.107905e+000 7.909419e+000 0.000000e+000 
-1.694989e+000 -4.139410e-001 -5.268342e-001 -4.002886e+000 -7.067829e+000 9.396630e+000 0.000000e+000 
-1.738110e+000 -4.779180e-001 -4.289750e-001 -4.628296e+000 -5.677870e+000 1.003704e+001 0.000000e+000 
-1.787609e+000 -5.266828e-001 -3.287225e-001 -5.270093e+000 -4.042992e+000 9.891009e+000 0.000000e+000 
-1.843423e+000 -5.582800e-001 -2.333787e-001 -5.885637e+000 -2.258133e+000 9.078455e+000 0.000000e+000 
-1.905138e+000 -5.716177e-001 -1.488493e-001 -6.446709e+000 -4.045106e-001 7.758308e+000 0.000000e+000 
-1.972136e+000 -5.663435e-001 -7.935310e-002 -6.941749e+000 1.457597e+000 6.095236e+000 0.000000e+000 
-2.043760e+000 -5.425606e-001 -2.762517e-002 -7.373200e+000 3.291977e+000 4.226738e+000 0.000000e+000 
-2.119423e+000 -5.006562e-001 4.836923e-003 -7.751701e+000 5.080266e+000 2.255058e+000 0.000000e+000 
-2.198653e+000 -4.411682e-001 1.741473e-002 -8.087718e+000 6.803951e+000 2.654110e-001 0.000000e+000 
-2.281040e+000 -3.649386e-001 1.042530e-002 -8.381475e+000 8.416320e+000 -1.636479e+000 0.000000e+000 
-2.366062e+000 -2.736030e-001 -1.441608e-002 -8.607547e+000 9.795987e+000 -3.263928e+000 0.000000e+000 
-2.452754e+000 -1.705615e-001 -5.292652e-002 -8.701555e+000 1.071005e+001 -4.311079e+000 0.000000e+000 
-2.539365e+000 -6.189243e-002 -9.760461e-002 -8.579028e+000 1.088402e+001 -4.458595e+000 0.000000e+000 
-2.623498e+000 4.435025e-002 -1.389259e-001 -8.209265e+000 1.024000e+001 -3.669650e+000 0.000000e+000 
-2.702937e+000 1.409497e-001 -1.690054e-001 -7.656684e+000 9.011989e+000 -2.285258e+000 0.000000e+000 
-2.776358e+000 2.237808e-001 -1.840734e-001 -7.020842e+000 7.537194e+000 -7.274691e-001 0.000000e+000 
-2.843311e+000 2.916533e-001 -1.838526e-001 -6.370992e+000 6.046147e+000 7.460651e-001 0.000000e+000 
-2.903838e+000 3.450064e-001 -1.697673e-001 -5.738325e+000 4.643185e+000 2.038041e+000 0.000000e+000 
-2.958165e+000 3.849154e-001 -1.437459e-001 -5.131611e+000 3.358965e+000 3.134455e+000 0.000000e+000 
-3.006555e+000 4.125815e-001 -1.076794e-001 -4.550381e+000 2.193146e+000 4.050581e+000 0.000000e+000 
-3.049246e+000 4.291351e-001 -6.326048e-002 -3.991152e+000 1.134283e+000 4.808628e+000 0.000000e+000 
-3.086439e+000 4.355786e-001 -1.196518e-002 -3.450219e+000 1.688539e-001 5.429051e+000 0.000000e+000 
-3.118301e+000 4.327780e-001 4.492454e-002 -2.924352e+000 -7.164270e-001 5.929261e+000 0.000000e+000 
-3.144967e+000 4.214734e-001 1.062763e-001 -2.410991e+000 -1.533733e+000 6.323865e+000 0.000000e+000 
-3.166555e+000 4.022939e-001 1.710877e-001 -1.908159e+000 -2.293796e+000 6.624728e+000 0.000000e+000 
-3.183162e+000 3.757612e-001 2.384796e-001 -1.414453e+000 -3.005874e+000 6.841039e+000 0.000000e+000 
-3.194871e+000 3.423108e-001 3.076472e-001 -9.287720e-001 -3.678171e+000 6.979930e+000 0.000000e+000 
-3.201760e+000 3.023034e-001 3.778403e-001 -4.504511e-001 -4.317036e+000 7.045103e+000 0.000000e+000 
-3.203904e+000 2.560664e-001 4.483075e-001 2.028580e-002 -4.925515e+000 7.035856e+000 0.000000e+000 
-3.201384e+000 2.038993e-001 5.182888e-001 4.823258e-001 -5.503330e+000 6.947187e+000 0.000000e+000 
-3.194291e+000 1.461122e-001 5.869805e-001 9.336621e-001 -6.046865e+000 6.770947e+000 0.000000e+000 
-3.182759e+000 8.310856e-002 6.533889e-001 1.369869e+000 -6.545347e+000 6.493832e+000 0.000000e+000 
-3.166962e+000 1.539845e-002 7.164543e-001 1.786420e+000 -6.987076e+000 6.106146e+000 0.000000e+000 
-3.147114e+000 -5.640094e-002 7.750864e-001 2.179348e+000 -7.361169e+000 5.604081e+000 0.000000e+000 
-3.123466e+000 -1.315651e-001 8.281642e-001 2.545249e+000 -7.657557e+000 4.989721e+000 0.000000e+000 
-3.096306e+000 -2.092679e-001 8.745540e-001 2.881453e+000 -7.867393e+000 4.270900e+000 0.000000e+000 
-3.065933e+000 -2.886255e-001 9.132875e-001 3.188187e+000 -7.988099e+000 3.462130e+000 0.000000e+000 
-3.032633e+000 -3.687461e-001 9.435673e-001 3.467921e+000 -8.021966e+000 2.581327e+000 0.000000e+000 
-2.996658e+000 -4.487809e-001 9.647380e-001 3.723889e+000 -7.972590e+000 1.643798e+000 0.000000e+000 
-2.958222e+000 -5.279280e-001 9.762896e-001 3.960066e+000 -7.844813e+000 6.619055e-001 0.000000e+000 
-2.917508e+000 -6.054282e-001 9.778405e-001 4.180942e+000 -7.644333e+000 -3.553009e-001 0.000000e+000 
-2.874649e+000 -6.805722e-001 9.690542e-001 4.389986e+000 -7.374681e+000 -1.405198e+000 0.000000e+000 
-2.829740e+000 -7.526938e-001 9.496177e-001 4.589745e+000 -7.037254e+000 -2.490473e+000 0.000000e+000 
-2.782873e+000 -8.211019e-001 9.191274e-001 4.781244e+000 -6.630824e+000 -3.618440e+000 0.000000e+000 
-2.734139e+000 -8.850759e-001 8.770789e-001 4.963889e+000 -6.151409e+000 -4.801116e+000 0.000000e+000 
-2.683635e+000 -9.438608e-001 8.228628e-001 5.135395e+000 -5.592302e+000 -6.054917e+000 0.000000e+000 
-2.631490e+000 -9.966152e-001 7.556730e-001 5.291078e+000 -4.943555e+000 -7.400095e+000 0.000000e+000 
-2.577890e+000 -1.042385e+000 6.744702e-001 5.423237e+000 -4.191615e+000 -8.860011e+000 0.000000e+000 
-2.523137e+000 -1.080058e+000 5.780272e-001 5.519978e+000 -3.321100e+000 -1.045270e+001 0.000000e+000 
-2.467662e+000 -1.108364e+000 4.649531e-001 5.565081e+000 -2.315691e+000 -1.218776e+001 0.000000e+000 
-2.412082e+000 -1.125880e+000 3.338591e-001 5.537038e+000 -1.164267e+000 -1.404398e+001 0.000000e+000 
-2.357240e+000 -1.131192e+000 1.839499e-001 5.413316e+000 1.222657e-001 -1.593133e+001 0.000000e+000 
-2.304183e+000 -1.123145e+000 1.571588e-002 5.178134e+000 1.494949e+000 -1.766586e+001 0.000000e+000 
-2.254027e+000 -1.101350e+000 -1.679342e-001 4.839215e+000 2.852370e+000 -1.897683e+001 0.000000e+000 
-2.207635e+000 -1.066500e+000 -3.616917e-001 4.432216e+000 4.088678e+000 -1.965682e+001 0.000000e+000 
-2.165441e+000 -1.020172e+000 -5.588484e-001 4.006605e+000 5.148653e+000 -1.967399e+001 0.000000e+000 
-2.127451e+000 -9.640169e-001 -7.534467e-001 3.595302e+000 6.063994e+000 -1.917637e+001 0.000000e+000 
-2.093465e+000 -8.990947e-001 -9.413048e-001 3.204899e+000 6.917829e+000 -1.835541e+001 0.000000e+000 
-2.063321e+000 -8.255678e-001 -1.119917e+000 2.823791e+000 7.798747e+000 -1.733976e+001 0.000000e+000 
-2.037014e+000 -7.427903e-001 -1.287596e+000 2.433865e+000 8.781534e+000 -1.617699e+001 0.000000e+000 
-2.014740e+000 -6.493879e-001 -1.442877e+000 2.015831e+000 9.927861e+000 -1.484491e+001 0.000000e+000 
-1.996834e+000 -5.435549e-001 -1.583678e+000 1.559384e+000 1.126989e+001 -1.325670e+001 0.000000e+000 
-1.983653e+000 -4.234106e-001 -1.706662e+000 1.073315e+000 1.278429e+001 -1.125593e+001 0.000000e+000 
-1.975300e+000 -2.877788e-001 -1.806629e+000 6.098143e-001 1.431770e+001 -8.606521e+000 0.000000e+000 
-1.970957e+000 -1.383326e-001 -1.875769e+000 3.005105e-001 1.545340e+001 -5.049651e+000 0.000000e+000 
-1.968129e+000 1.769685e-002 -1.904357e+000 3.335720e-001 1.552599e+001 -5.319109e-001 0.000000e+000 
-1.962869e+000 1.671523e-001 -1.884591e+000 7.815637e-001 1.411451e+001 4.517297e+000 0.000000e+000 
-1.951604e+000 2.958356e-001 -1.814464e+000 1.497446e+000 1.146367e+001 9.447666e+000 0.000000e+000 
-1.932713e+000 3.941523e-001 -1.697038e+000 2.280172e+000 8.123193e+000 1.397358e+001 0.000000e+000 
-1.906095e+000 4.571897e-001 -1.535780e+000 3.037498e+000 4.442663e+000 1.826826e+001 0.000000e+000 
-1.872001e+000 4.820903e-001 -1.330970e+000 3.786778e+000 4.758283e-001 2.278725e+001 0.000000e+000 
-1.830063e+000 4.650002e-001 -1.076796e+000 4.628734e+000 -4.018090e+000 2.829849e+001 0.000000e+000 
-1.778411e+000 3.977660e-001 -7.571311e-001 5.783596e+000 -9.728182e+000 3.621398e+001 0.000000e+000 
-1.711842e+000 2.617939e-001 -3.366504e-001 7.698184e+000 -1.796341e+001 4.871782e+001 0.000000e+000 
-1.624275e+000 4.519960e-002 2.008143e-001 9.398819e+000 -2.322805e+001 5.474829e+001 0.000000e+000 
-1.534618e+000 -1.575171e-001 6.835337e-001 8.326604e+000 -1.666531e+001 4.124623e+001 0.000000e+000 
-1.457522e+000 -2.919108e-001 1.041250e+000 7.160873e+000 -1.056884e+001 3.118706e+001 0.000000e+000 
-1.390280e+000 -3.743175e-001 1.320156e+000 6.327572e+000 -6.100668e+000 2.502914e+001 0.000000e+000 
-1.330434e+000 -4.165234e-001 1.547809e+000 5.658373e+000 -2.430260e+000 2.070334e+001 0.000000e+000 
-1.276922e+000 -4.242245e-001 1.736972e+000 5.047934e+000 8.415140e-001 1.721808e+001 0.000000e+000 
-1.229480e+000 -4.004999e-001 1.893227e+000 4.436651e+000 3.867727e+000 1.405549e+001 0.000000e+000 
-1.188289e+000 -3.476368e-001 2.018093e+000 3.796958e+000 6.659162e+000 1.090095e+001 0.000000e+000 
-1.153597e+000 -2.684530e-001 2.110642e+000 3.142823e+000 9.103251e+000 7.568242e+000 0.000000e+000 
-1.125240e+000 -1.675448e-001 2.168752e+000 2.548848e+000 1.095176e+001 4.027581e+000 0.000000e+000 
-1.102012e+000 -5.243410e-002 2.191089e+000 2.136682e+000 1.190125e+001 4.640320e-001 0.000000e+000 
-1.081580e+000 6.699005e-002 2.179084e+000 1.996434e+000 1.182072e+001 -2.785088e+000 0.000000e+000 
-1.061259e+000 1.812779e-001 2.137307e+000 2.100142e+000 1.093729e+001 -5.465996e+000 0.000000e+000 
-1.039132e+000 2.844483e-001 2.071769e+000 2.338007e+000 9.663644e+000 -7.549676e+000 0.000000e+000 
-1.014392e+000 3.743643e-001 1.987930e+000 2.609251e+000 8.328733e+000 -9.148884e+000 0.000000e+000 
-9.870293e-001 4.514037e-001 1.889939e+000 2.856996e+000 7.104574e+000 -1.040228e+001 0.000000e+000 
-9.574072e-001 5.170454e-001 1.780656e+000 3.059069e+000 6.054805e+000 -1.142408e+001 0.000000e+000 
-9.260103e-001 5.731090e-001 1.661945e+000 3.212648e+000 5.187242e+000 -1.229898e+001 0.000000e+000 
-8.932989e-001 6.213551e-001 1.534956e+000 3.323065e+000 4.488617e+000 -1.308949e+001 0.000000e+000 
-8.596612e-001 6.633695e-001 1.400285e+000 3.399636e+000 3.936426e+000 -1.384125e+001 0.000000e+000 
-8.253829e-001 7.004886e-001 1.258144e+000 3.453320e+000 3.504930e+000 -1.458655e+001 0.000000e+000 
-7.906309e-001 7.337705e-001 1.108519e+000 3.496376e+000 3.164419e+000 -1.534202e+001 0.000000e+000 
-7.554468e-001 7.639476e-001 9.513258e-001 3.542024e+000 2.879458e+000 -1.610374e+001 0.000000e+000 
-7.197161e-001 7.913681e-001 7.865304e-001 3.606836e+000 2.599519e+000 -1.683293e+001 0.000000e+000 
-6.831948e-001 8.157635e-001 6.149942e-001 3.703724e+000 2.261812e+000 -1.743639e+001 0.000000e+000 
-6.455212e-001 8.361795e-001 4.387354e-001 3.839438e+000 1.793294e+000 -1.776231e+001 0.000000e+000 
-6.063044e-001 8.509759e-001 2.613262e-001 4.007514e+000 1.130766e+000 -1.762968e+001 0.000000e+000 
-5.653589e-001 8.581351e-001 8.802311e-002 4.178836e+000 2.732069e-001 -1.693916e+001 0.000000e+000 
-5.228422e-001 8.560194e-001 -7.579302e-002 4.315826e+000 -7.082399e-001 -1.575594e+001 0.000000e+000 
-4.792486e-001 8.439101e-001 -2.260979e-001 4.391776e+000 -1.709170e+000 -1.427223e+001 0.000000e+000 
-4.352358e-001 8.220476e-001 -3.608916e-001 4.399575e+000 -2.646987e+000 -1.268478e+001 0.000000e+000 
-3.914596e-001 7.913218e-001 -4.798904e-001 4.346394e+000 -3.479497e+000 -1.112438e+001 0.000000e+000 
-3.484737e-001 7.528605e-001 -5.837006e-001 4.243558e+000 -4.193117e+000 -9.655569e+000 0.000000e+000 
-3.067174e-001 7.078475e-001 -6.733692e-001 4.102131e+000 -4.790569e+000 -8.297195e+000 0.000000e+000 
-2.665319e-001 6.574114e-001 -7.500067e-001 3.930252e+000 -5.278903e+000 -7.047818e+000 0.000000e+000 
-2.281952e-001 6.026104e-001 -8.146640e-001 3.733278e+000 -5.664861e+000 -5.899826e+000 0.000000e+000 
-1.919398e-001 5.444367e-001 -8.683143e-001 3.514207e+000 -5.953738e+000 -4.844403e+000 0.000000e+000 
-1.579790e-001 4.838443e-001 -9.118452e-001 3.274057e+000 -6.148483e+000 -3.875478e+000 0.000000e+000 
-1.265271e-001 4.217734e-001 -9.461005e-001 3.012602e+000 -6.250474e+000 -2.990535e+000 0.000000e+000 
-9.779953e-002 3.591413e-001 -9.719251e-001 2.729499e+000 -6.261567e+000 -2.189147e+000 0.000000e+000 
-7.201366e-002 2.968418e-001 -9.901667e-001 2.424326e+000 -6.184169e+000 -1.472941e+000 0.000000e+000 
-4.938902e-002 2.357422e-001 -1.001678e+000 2.096809e+000 -6.021672e+000 -8.448049e-001 0.000000e+000 
-3.014689e-002 1.766642e-001 -1.007350e+000 1.748139e+000 -5.781349e+000 -3.047412e-001 0.000000e+000 
-1.449026e-002 1.203428e-001 -1.008060e+000 1.380410e+000 -5.472826e+000 1.501992e-001 0.000000e+000 
-2.595041e-003 6.740323e-002 -1.004618e+000 9.962493e-001 -5.106836e+000 5.264119e-001 0.000000e+000 
5.389980e-003 1.836057e-002 -9.977625e-001 5.988069e-001 -4.695161e+000 8.337521e-001 0.000000e+000 
9.346537e-003 -2.638255e-002 -9.881264e-001 1.910812e-001 -4.248625e+000 1.084386e+000 0.000000e+000 
9.185973e-003 -6.652718e-002 -9.762128e-001 -2.246163e-001 -3.775538e+000 1.291343e+000 0.000000e+000 
4.834945e-003 -1.018309e-001 -9.624021e-001 -6.466695e-001 -3.281753e+000 1.466910e+000 0.000000e+000 
-3.766301e-003 -1.321015e-001 -9.469492e-001 -1.074213e+000 -2.770513e+000 1.622314e+000 0.000000e+000 
-1.666807e-002 -1.571821e-001 -9.299936e-001 -1.507059e+000 -2.242736e+000 1.767680e+000 0.000000e+000 
-3.392573e-002 -1.769001e-001 -9.115985e-001 -1.945469e+000 -1.697798e+000 1.911665e+000 0.000000e+000 
-5.559743e-002 -1.910769e-001 -8.917370e-001 -2.389869e+000 -1.134577e+000 2.062816e+000 0.000000e+000 
-8.174476e-002 -1.995265e-001 -8.702898e-001 -2.840658e+000 -5.521889e-001 2.230274e+000 0.000000e+000 
-1.124294e-001 -2.020685e-001 -8.470309e-001 -3.297983e+000 4.914098e-002 2.424677e+000 0.000000e+000 
-1.477224e-001 -1.984970e-001 -8.216522e-001 -3.761568e+000 6.673338e-001 2.659460e+000 0.000000e+000 
-1.876799e-001 -1.886754e-001 -7.936584e-001 -4.229923e+000 1.295551e+000 2.953377e+000 0.000000e+000 
-2.323300e-001 -1.725838e-001 -7.623157e-001 -4.699975e+000 1.920844e+000 3.331593e+000 0.000000e+000 
-2.816680e-001 -1.503368e-001 -7.266400e-001 -5.166930e+000 2.523796e+000 3.825575e+000 0.000000e+000 
-3.356307e-001 -1.222884e-001 -6.852789e-001 -5.622936e+000 3.074011e+000 4.476165e+000 0.000000e+000 
-3.940553e-001 -8.916319e-002 -6.364390e-001 -6.056776e+000 3.530384e+000 5.329265e+000 0.000000e+000 
-4.566466e-001 -5.215160e-002 -5.778754e-001 -6.454183e+000 3.843790e+000 6.428508e+000 0.000000e+000 
-5.229609e-001 -1.294413e-002 -5.069349e-001 -6.798280e+000 3.960632e+000 7.807627e+000 0.000000e+000 
-5.923775e-001 2.625919e-002 -4.207957e-001 -7.071945e+000 3.837365e+000 9.463467e+000 0.000000e+000 
-6.641179e-001 6.295135e-002 -3.169821e-001 -7.261379e+000 3.460836e+000 1.131945e+001 0.000000e+000 
-7.373073e-001 9.478442e-002 -1.944173e-001 -7.361943e+000 2.879895e+000 1.316570e+001 0.000000e+000 
-8.110980e-001 1.203178e-001 -5.496836e-002 -7.385586e+000 2.231637e+000 1.461957e+001 0.000000e+000 
-8.848648e-001 1.398448e-001 9.515366e-002 -7.363302e+000 1.709600e+000 1.523604e+001 0.000000e+000 
-9.583277e-001 1.553614e-001 2.462475e-001 -7.329409e+000 1.436897e+000 1.481648e+001 0.000000e+000 
-1.031463e+000 1.692838e-001 3.887203e-001 -7.297736e+000 1.371549e+000 1.357334e+001 0.000000e+000 
-1.104263e+000 1.830312e-001 5.162728e-001 -7.260121e+000 1.378935e+000 1.189356e+001 0.000000e+000 
-1.176597e+000 1.967211e-001 6.261283e-001 -7.202243e+000 1.345996e+000 1.006949e+001 0.000000e+000 
-1.248206e+000 2.096316e-001 7.176597e-001 -7.113927e+000 1.218691e+000 8.241407e+000 0.000000e+000 
-1.318761e+000 2.207551e-001 7.910734e-001 -6.991139e+000 9.902127e-001 6.446753e+000 0.000000e+000 
-1.387916e+000 2.291704e-001 8.466555e-001 -6.834651e+000 6.825866e-001 4.669644e+000 0.000000e+000 
-1.455355e+000 2.342692e-001 8.843943e-001 -6.648518e+000 3.339735e-001 2.870558e+000 0.000000e+000 
-1.520808e+000 2.358690e-001 9.038317e-001 -6.438865e+000 -8.777485e-003 1.000967e+000 0.000000e+000 
-1.584077e+000 2.342797e-001 9.040139e-001 -6.212758e+000 -2.955022e-001 -9.887711e-001 0.000000e+000 
-1.645031e+000 2.303090e-001 8.834993e-001 -5.977013e+000 -4.774922e-001 -3.145380e+000 0.000000e+000 
-1.703601e+000 2.252145e-001 8.404163e-001 -5.736309e+000 -5.144031e-001 -5.508929e+000 0.000000e+000 
-1.759742e+000 2.205818e-001 7.725368e-001 -5.490603e+000 -3.840971e-001 -8.106869e+000 0.000000e+000 
-1.813368e+000 2.180524e-001 6.775000e-001 -5.230943e+000 -1.004097e-001 -1.093522e+001 0.000000e+000 
-1.864236e+000 2.188188e-001 5.533514e-001 -4.933011e+000 2.525478e-001 -1.390078e+001 0.000000e+000 
-1.911746e+000 2.226376e-001 4.000569e-001 -4.549556e+000 4.589949e-001 -1.667959e+001 0.000000e+000 
-1.954723e+000 2.261961e-001 2.228366e-001 -4.015952e+000 1.225868e-001 -1.852313e+001 0.000000e+000 
-1.991455e+000 2.218787e-001 3.605587e-002 -3.303433e+000 -1.160147e+000 -1.845511e+001 0.000000e+000 
-2.020424e+000 1.998696e-001 -1.388473e-001 -2.482591e+000 -3.362192e+000 -1.620167e+001 0.000000e+000 
-2.041154e+000 1.531662e-001 -2.830534e-001 -1.674487e+000 -6.006023e+000 -1.247112e+001 0.000000e+000 
-2.054284e+000 7.999015e-002 -3.861773e-001 -9.771116e-001 -8.582195e+000 -8.100019e+000 0.000000e+000 
-2.061366e+000 -1.687212e-002 -4.449022e-001 -4.812445e-001 -1.067761e+001 -3.680874e+000 0.000000e+000 
-2.064902e+000 -1.307639e-001 -4.613902e-001 -2.816193e-001 -1.193878e+001 2.580640e-001 0.000000e+000 
-2.068138e+000 -2.522297e-001 -4.429991e-001 -4.194741e-001 -1.218672e+001 3.228651e+000 0.000000e+000 
-2.074209e+000 -3.715267e-001 -4.008265e-001 -8.299967e-001 -1.155056e+001 5.009396e+000 0.000000e+000 
-2.085210e+000 -4.814079e-001 -3.463608e-001 -1.383016e+000 -1.036330e+001 5.730300e+000 0.000000e+000 
-2.101953e+000 -5.780179e-001 -2.887599e-001 -1.962928e+000 -8.939413e+000 5.688274e+000 0.000000e+000 
-2.124324e+000 -6.600772e-001 -2.341989e-001 -2.500921e+000 -7.475972e+000 5.161580e+000 0.000000e+000 
-2.151727e+000 -7.277355e-001 -1.864711e-001 -2.966243e+000 -6.070006e+000 4.349735e+000 0.000000e+000 
-2.183377e+000 -7.818010e-001 -1.477175e-001 -3.350157e+000 -4.760242e+000 3.381916e+000 0.000000e+000 
-2.218464e+000 -8.233001e-001 -1.190729e-001 -3.654551e+000 -3.557657e+000 2.340029e+000 0.000000e+000 
-2.256224e+000 -8.533081e-001 -1.009901e-001 -3.885964e+000 -2.461444e+000 1.276951e+000 0.000000e+000 
-2.295969e+000 -8.728637e-001 -9.349103e-002 -4.052894e+000 -1.465965e+000 2.269155e-001 0.000000e+000 
-2.337096e+000 -8.829423e-001 -9.632562e-002 -4.164013e+000 -5.650055e-001 -7.857312e-001 0.000000e+000 
-2.379091e+000 -8.844593e-001 -1.090236e-001 -4.227604e+000 2.472249e-001 -1.743244e+000 0.000000e+000 
-2.421515e+000 -8.782783e-001 -1.309591e-001 -4.251054e+000 9.751461e-001 -2.631164e+000 0.000000e+000 
-2.463999e+000 -8.652282e-001 -1.613714e-001 -4.240534e+000 1.621507e+000 -3.436582e+000 0.000000e+000 
-2.506228e+000 -8.461158e-001 -1.993795e-001 -4.200846e+000 2.187309e+000 -4.147597e+000 0.000000e+000 
-2.547930e+000 -8.217513e-001 -2.439730e-001 -4.135238e+000 2.671670e+000 -4.752743e+000 0.000000e+000 
-2.588853e+000 -7.929615e-001 -2.940459e-001 -4.045497e+000 3.072462e+000 -5.242445e+000 0.000000e+000 
-2.628761e+000 -7.605913e-001 -3.484142e-001 -3.932039e+000 3.386649e+000 -5.609664e+000 0.000000e+000 
-2.667413e+000 -7.255252e-001 -4.058272e-001 -3.794174e+000 3.611150e+000 -5.851615e+000 0.000000e+000 
