0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.803000e-01 -6.198000e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 
-2.305786e-09 1.164094e-08 0.000000e+00 1.391031e-07 0.000000e+00 0.000000e+00 3.802995e-01 -6.198002e-01 -6.917249e-08 3.492230e-07 0.000000e+00 4.173033e-06 0.000000e+00 0.000000e+00 -1.426359e-05 -6.952307e-06 -2.177922e-09 
-1.844215e-08 9.311542e-08 0.000000e+00 1.112678e-06 0.000000e+00 0.000000e+00 3.802962e-01 -6.198019e-01 -2.766493e-07 1.396740e-06 0.000000e+00 1.669030e-05 0.000000e+00 0.000000e+00 -5.704810e-05 -2.780618e-05 -3.476184e-08 
-6.224085e-08 3.142459e-07 0.000000e+00 3.755069e-06 0.000000e+00 0.000000e+00 3.802872e-01 -6.198063e-01 -6.223211e-07 3.142094e-06 0.000000e+00 3.754629e-05 0.000000e+00 0.000000e+00 -1.283348e-04 -6.255247e-05 -1.762444e-07 
-1.475108e-07 7.447807e-07 0.000000e+00 8.899720e-06 0.000000e+00 0.000000e+00 3.802696e-01 -6.198148e-01 -1.105962e-06 5.584526e-06 0.000000e+00 6.673181e-05 0.000000e+00 0.000000e+00 -2.280923e-04 -1.111759e-04 -5.569927e-07 
-2.880248e-07 1.454363e-06 0.000000e+00 1.737879e-05 0.000000e+00 0.000000e+00 3.802406e-01 -6.198290e-01 -1.727207e-06 8.722983e-06 0.000000e+00 1.042340e-04 0.000000e+00 0.000000e+00 -3.562770e-04 -1.736552e-04 -1.358890e-06 
-4.975194e-07 2.512529e-06 0.000000e+00 3.002313e-05 0.000000e+00 0.000000e+00 3.801974e-01 -6.198500e-01 -2.485546e-06 1.255611e-05 0.000000e+00 1.500362e-04 0.000000e+00 0.000000e+00 -5.128326e-04 -2.499630e-04 -2.815337e-06 
-7.893110e-07 3.988370e-06 0.000000e+00 4.765770e-05 0.000000e+00 0.000000e+00 3.801371e-01 -6.198794e-01 -3.380081e-06 1.708231e-05 0.000000e+00 2.041182e-04 0.000000e+00 0.000000e+00 -6.976904e-04 -3.400657e-04 -5.193867e-06 
-1.177010e-06 5.951106e-06 0.000000e+00 7.110945e-05 0.000000e+00 0.000000e+00 3.800569e-01 -6.199185e-01 -4.409937e-06 2.229964e-05 0.000000e+00 2.664561e-04 0.000000e+00 0.000000e+00 -9.107694e-04 -4.439239e-04 -8.828839e-06 
-1.674544e-06 8.470099e-06 0.000000e+00 1.012075e-04 0.000000e+00 0.000000e+00 3.799540e-01 -6.199686e-01 -5.574276e-06 2.820584e-05 0.000000e+00 3.370219e-04 0.000000e+00 0.000000e+00 -1.151976e-03 -5.614920e-04 -1.412334e-05 
-2.295549e-06 1.161432e-05 0.000000e+00 1.387761e-04 0.000000e+00 0.000000e+00 3.798256e-01 -6.200312e-01 -6.871911e-06 3.479839e-05 0.000000e+00 4.157841e-04 0.000000e+00 0.000000e+00 -1.421205e-03 -6.927184e-04 -2.152154e-05 
