0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.803000e-01 -6.198000e-01 2.441100e+00 1.706200e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.840949e-09 1.402930e-08 0.000000e+00 1.668677e-08 0.000000e+00 0.000000e+00 3.802998e-01 -6.198003e-01 2.441100e+00 1.706200e+00 5.522766e-08 4.208727e-07 0.000000e+00 5.005956e-07 0.000000e+00 0.000000e+00 -4.629772e-06 -8.664465e-06 6.970610e-06 7.222824e-07 -1.037131e-09 
1.472572e-08 1.122197e-07 0.000000e+00 1.334754e-07 0.000000e+00 0.000000e+00 3.802988e-01 -6.198023e-01 2.441102e+00 1.706200e+00 2.208870e-07 1.683307e-06 0.000000e+00 2.002157e-06 0.000000e+00 0.000000e+00 -1.851706e-05 -3.465406e-05 2.787938e-05 2.888813e-06 -1.655373e-08 
4.969630e-08 3.787193e-07 0.000000e+00 4.504546e-07 0.000000e+00 0.000000e+00 3.802958e-01 -6.198078e-01 2.441106e+00 1.706201e+00 4.969065e-07 3.786750e-06 0.000000e+00 4.504015e-06 0.000000e+00 0.000000e+00 -4.165576e-05 -7.795738e-05 6.271715e-05 6.498641e-06 -8.392799e-08 
1.177833e-07 8.975858e-07 0.000000e+00 1.067601e-06 0.000000e+00 0.000000e+00 3.802901e-01 -6.198185e-01 2.441115e+00 1.706202e+00 8.831692e-07 6.730282e-06 0.000000e+00 8.005031e-06 0.000000e+00 0.000000e+00 -7.403574e-05 -1.385554e-04 1.114686e-04 1.155018e-05 -2.652412e-07 
2.300012e-07 1.752749e-06 0.000000e+00 2.084729e-06 0.000000e+00 0.000000e+00 3.802807e-01 -6.198361e-01 2.441129e+00 1.706203e+00 1.379515e-06 1.051262e-05 0.000000e+00 1.250358e-05 0.000000e+00 0.000000e+00 -1.156428e-04 -2.164217e-04 1.741124e-04 1.804122e-05 -6.471072e-07 
3.973484e-07 3.028011e-06 0.000000e+00 3.601491e-06 0.000000e+00 0.000000e+00 3.802667e-01 -6.198623e-01 2.441150e+00 1.706205e+00 1.985739e-06 1.513213e-05 0.000000e+00 1.799756e-05 0.000000e+00 0.000000e+00 -1.664587e-04 -3.115219e-04 2.506211e-04 2.596892e-05 -1.340673e-06 
6.306632e-07 4.805617e-06 0.000000e+00 5.714678e-06 0.000000e+00 0.000000e+00 3.802471e-01 -6.198990e-01 2.441180e+00 1.706208e+00 2.701653e-06 2.058691e-05 0.000000e+00 2.448404e-05 0.000000e+00 0.000000e+00 -2.264611e-04 -4.238144e-04 3.409610e-04 3.532978e-05 -2.445265e-06 
9.408477e-07 7.168564e-06 0.000000e+00 8.522570e-06 0.000000e+00 0.000000e+00 3.802211e-01 -6.199477e-01 2.441219e+00 1.706212e+00 3.526987e-06 2.687466e-05 0.000000e+00 3.195980e-05 0.000000e+00 0.000000e+00 -2.956237e-04 -5.532499e-04 4.450926e-04 4.611972e-05 -4.107774e-06 
1.338936e-06 1.020122e-05 0.000000e+00 1.212622e-05 0.000000e+00 0.000000e+00 3.801877e-01 -6.200102e-01 2.441269e+00 1.706218e+00 4.461371e-06 3.399254e-05 0.000000e+00 4.042149e-05 0.000000e+00 0.000000e+00 -3.739161e-04 -6.997717e-04 5.629702e-04 5.833399e-05 -6.541260e-06 
1.835897e-06 1.398736e-05 0.000000e+00 1.662572e-05 0.000000e+00 0.000000e+00 3.801460e-01 -6.200882e-01 2.441332e+00 1.706224e+00 5.504406e-06 4.193739e-05 0.000000e+00 4.986511e-05 0.000000e+00 0.000000e+00 -4.613041e-04 -8.633155e-04 6.945421e-04 7.196723e-05 -9.975012e-06 
2.442638e-06 1.861011e-05 0.000000e+00 2.212022e-05 0.000000e+00 0.000000e+00 3.800951e-01 -6.201834e-01 2.441408e+00 1.706232e+00 6.655671e-06 5.070572e-05 0.000000e+00 6.028607e-05 0.000000e+00 0.000000e+00 -5.577494e-04 -1.043809e-03 8.397505e-04 8.701348e-05 -1.465454e-05 
3.170000e-06 2.415202e-05 0.000000e+00 2.870791e-05 0.000000e+00 0.000000e+00 3.800342e-01 -6.202975e-01 2.441500e+00 1.706241e+00 7.914719e-06 6.029372e-05 0.000000e+00 7.167919e-05 0.000000e+00 0.000000e+00 -6.632095e-04 -1.241175e-03 9.985319e-04 1.034661e-04 -2.084159e-05 
4.028760e-06 3.069501e-05 0.000000e+00 3.648605e-05 0.000000e+00 0.000000e+00 3.799622e-01 -6.204322e-01 2.441609e+00 1.706253e+00 9.281077e-06 7.069725e-05 0.000000e+00 8.403864e-05 0.000000e+00 0.000000e+00 -7.776382e-04 -1.455324e-03 1.170816e-03 1.213179e-04 -2.881412e-05 
5.029633e-06 3.832041e-05 0.000000e+00 4.555092e-05 0.000000e+00 0.000000e+00 3.798783e-01 -6.205891e-01 2.441735e+00 1.706266e+00 1.075425e-05 8.191182e-05 0.000000e+00 9.735799e-05 0.000000e+00 0.000000e+00 -9.009854e-04 -1.686164e-03 1.356529e-03 1.405611e-04 -3.886633e-05 
6.183267e-06 4.710890e-05 0.000000e+00 5.599785e-05 0.000000e+00 0.000000e+00 3.797817e-01 -6.207700e-01 2.441880e+00 1.706281e+00 1.233371e-05 9.393266e-05 0.000000e+00 1.116302e-04 0.000000e+00 0.000000e+00 -1.033197e-03 -1.933594e-03 1.555587e-03 1.611872e-04 -5.130863e-05 
7.500248e-06 5.714058e-05 0.000000e+00 6.792125e-05 0.000000e+00 0.000000e+00 3.796714e-01 -6.209764e-01 2.442046e+00 1.706298e+00 1.401891e-05 1.067546e-04 0.000000e+00 1.268477e-04 0.000000e+00 0.000000e+00 -1.174215e-03 -2.197504e-03 1.767904e-03 1.831872e-04 -6.646767e-05 
8.991098e-06 6.849493e-05 0.000000e+00 8.141454e-05 0.000000e+00 0.000000e+00 3.795466e-01 -6.212100e-01 2.442234e+00 1.706318e+00 1.580929e-05 1.203723e-04 0.000000e+00 1.430021e-04 0.000000e+00 0.000000e+00 -1.323977e-03 -2.477780e-03 1.993387e-03 2.065513e-04 -8.468633e-05 
1.066627e-05 8.125082e-05 0.000000e+00 9.657022e-05 0.000000e+00 0.000000e+00 3.794063e-01 -6.214725e-01 2.442446e+00 1.706339e+00 1.770423e-05 1.347799e-04 0.000000e+00 1.600847e-04 0.000000e+00 0.000000e+00 -1.482418e-03 -2.774297e-03 2.231937e-03 2.312694e-04 -1.063237e-04 
1.253617e-05 9.548650e-05 0.000000e+00 1.134798e-04 0.000000e+00 0.000000e+00 3.792498e-01 -6.217654e-01 2.442681e+00 1.706364e+00 1.970313e-05 1.499712e-04 0.000000e+00 1.780858e-04 0.000000e+00 0.000000e+00 -1.649469e-03 -3.086926e-03 2.483449e-03 2.573307e-04 -1.317551e-04 
1.461111e-05 1.112796e-04 0.000000e+00 1.322339e-04 0.000000e+00 0.000000e+00 3.790761e-01 -6.220904e-01 2.442943e+00 1.706391e+00 2.180533e-05 1.659400e-04 0.000000e+00 1.969955e-04 0.000000e+00 0.000000e+00 -1.825055e-03 -3.415531e-03 2.747814e-03 2.847236e-04 -1.613721e-04 
1.690137e-05 1.287072e-04 0.000000e+00 1.529221e-04 0.000000e+00 0.000000e+00 3.788845e-01 -6.224491e-01 2.443231e+00 1.706421e+00 2.401016e-05 1.826793e-04 0.000000e+00 2.168030e-04 0.000000e+00 0.000000e+00 -2.009101e-03 -3.759966e-03 3.024914e-03 3.134362e-04 -1.955824e-04 
1.941714e-05 1.478457e-04 0.000000e+00 1.756331e-04 0.000000e+00 0.000000e+00 3.786740e-01 -6.228429e-01 2.443548e+00 1.706454e+00 2.631692e-05 2.001822e-04 0.000000e+00 2.374971e-04 0.000000e+00 0.000000e+00 -2.201525e-03 -4.120081e-03 3.314628e-03 3.434559e-04 -2.348101e-04 
2.216856e-05 1.687709e-04 0.000000e+00 2.004547e-04 0.000000e+00 0.000000e+00 3.784439e-01 -6.232736e-01 2.443895e+00 1.706490e+00 2.872488e-05 2.184412e-04 0.000000e+00 2.590657e-04 0.000000e+00 0.000000e+00 -2.402242e-03 -4.495717e-03 3.616830e-03 3.747695e-04 -2.794954e-04 
