0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.898136e-06 0.000000e+00 0.000000e+00 0.000000e+00 -5.065229e-13 3.898136e-06 0.000000e+00 3.898136e-06 5.065229e-13 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.036545e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 3.847643e-06 -9.624877e-06 -0.000000e+00 -9.624877e-06 -3.847643e-06 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.731776e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 -4.108076e-06 -1.682345e-05 -0.000000e+00 -1.682345e-05 4.108076e-06 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.559083e-05 0.000000e+00 0.000000e+00 0.000000e+00 -1.620480e-11 1.559083e-05 0.000000e+00 1.559083e-05 1.620480e-11 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -4.145727e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 1.538879e-05 -3.849533e-05 -0.000000e+00 -3.849533e-05 -1.538879e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -6.926345e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.643077e-05 -6.728637e-05 -0.000000e+00 -6.728637e-05 1.643077e-05 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.507294e-05 0.000000e+00 0.000000e+00 0.000000e+00 -1.230255e-10 3.507294e-05 0.000000e+00 3.507294e-05 1.230255e-10 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -9.326183e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 3.461789e-05 -8.659890e-05 -0.000000e+00 -8.659890e-05 -3.461789e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.558143e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -3.696415e-05 -1.513663e-04 -0.000000e+00 -1.513663e-04 3.696415e-05 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.233587e-05 0.000000e+00 0.000000e+00 0.000000e+00 -5.182264e-10 6.233587e-05 0.000000e+00 6.233587e-05 5.182264e-10 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.657564e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 6.152523e-05 -1.539151e-04 -0.000000e+00 -1.539151e-04 -6.152523e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -2.769324e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -6.570298e-05 -2.690254e-04 -0.000000e+00 -2.690254e-04 6.570298e-05 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.736759e-05 0.000000e+00 0.000000e+00 0.000000e+00 -1.580662e-09 9.736759e-05 0.000000e+00 9.736759e-05 1.580662e-09 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -2.589094e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 9.609655e-05 -2.404153e-04 -0.000000e+00 -2.404153e-04 -9.609655e-05 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -4.325646e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.026420e-04 -4.202104e-04 -0.000000e+00 -4.202104e-04 1.026420e-04 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.401526e-04 0.000000e+00 0.000000e+00 0.000000e+00 -3.930631e-09 1.401526e-04 0.000000e+00 1.401526e-04 3.930631e-09 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -3.726800e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 1.383127e-04 -3.460636e-04 -0.000000e+00 -3.460636e-04 -1.383127e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -6.226430e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.477768e-04 -6.048523e-04 -0.000000e+00 -6.048523e-04 1.477768e-04 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.906725e-04 0.000000e+00 0.000000e+00 0.000000e+00 -8.485743e-09 1.906725e-04 0.000000e+00 1.906725e-04 8.485743e-09 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -5.070179e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 1.881488e-04 -4.708154e-04 -0.000000e+00 -4.708154e-04 -1.881488e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -8.470836e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -2.011053e-04 -8.228653e-04 -0.000000e+00 -8.228653e-04 2.011053e-04 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.489052e-04 0.000000e+00 0.000000e+00 0.000000e+00 -1.652154e-08 2.489052e-04 0.000000e+00 2.489052e-04 1.652154e-08 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -6.618641e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 2.455747e-04 -6.146195e-04 -0.000000e+00 -6.146195e-04 -2.455747e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.105788e-03 -0.000000e+00 -0.000000e+00 -0.000000e+00 -2.626287e-04 -1.074148e-03 -0.000000e+00 -1.074148e-03 2.626287e-04 -0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.148243e-04 0.000000e+00 0.000000e+00 0.000000e+00 -2.973448e-08 3.148243e-04 0.000000e+00 3.148243e-04 2.973448e-08 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -8.371517e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 3.105544e-04 -7.774181e-04 -0.000000e+00 -7.774181e-04 -3.105544e-04 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 -1.398644e-03 -0.000000e+00 -0.000000e+00 -0.000000e+00 -3.323529e-04 -1.358582e-03 -0.000000e+00 -1.358582e-03 3.323529e-04 -0.000000e+00 
