0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.803000e-01 -6.198000e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 
-1.584049e-11 6.112733e-10 0.000000e+00 7.639217e-09 0.000000e+00 0.000000e+00 3.803000e-01 -6.198000e-01 -4.752126e-10 1.833813e-08 0.000000e+00 2.291757e-07 0.000000e+00 0.000000e+00 -5.787373e-07 -1.083088e-06 -7.393434e-12 
-1.267124e-10 4.890025e-09 0.000000e+00 6.111171e-08 0.000000e+00 0.000000e+00 3.802998e-01 -6.198003e-01 -1.900757e-09 7.335051e-08 0.000000e+00 9.166774e-07 0.000000e+00 0.000000e+00 -2.314886e-06 -4.332232e-06 -1.182231e-10 
-4.276576e-10 1.650359e-08 0.000000e+00 2.062490e-07 0.000000e+00 0.000000e+00 3.802995e-01 -6.198010e-01 -4.276403e-09 1.650311e-07 0.000000e+00 2.062430e-06 0.000000e+00 0.000000e+00 -5.208255e-06 -9.747078e-06 -5.987265e-10 
-1.013661e-09 3.911833e-08 0.000000e+00 4.888703e-07 0.000000e+00 0.000000e+00 3.802988e-01 -6.198023e-01 -7.601595e-09 2.933699e-07 0.000000e+00 3.666306e-06 0.000000e+00 0.000000e+00 -9.258528e-06 -1.732703e-05 -1.892249e-09 
-1.979610e-09 7.639918e-08 0.000000e+00 9.547770e-07 0.000000e+00 0.000000e+00 3.802976e-01 -6.198045e-01 -1.187535e-08 4.583527e-07 0.000000e+00 5.728130e-06 0.000000e+00 0.000000e+00 -1.446526e-05 -2.707126e-05 -4.618939e-09 
-3.420294e-09 1.320097e-07 0.000000e+00 1.649753e-06 0.000000e+00 0.000000e+00 3.802958e-01 -6.198078e-01 -1.709624e-08 6.599614e-07 0.000000e+00 8.247673e-06 0.000000e+00 0.000000e+00 -2.082788e-05 -3.897869e-05 -9.575752e-09 
-5.421251e-09 2.095895e-07 0.000000e+00 2.619267e-06 0.000000e+00 0.000000e+00 3.802934e-01 -6.198124e-01 -2.325739e-08 8.981742e-07 0.000000e+00 1.122465e-05 0.000000e+00 0.000000e+00 -2.834569e-05 -5.304803e-05 -1.764526e-08 
-8.073237e-09 3.127899e-07 0.000000e+00 3.908942e-06 0.000000e+00 0.000000e+00 3.802901e-01 -6.198185e-01 -3.035430e-08 1.172965e-06 0.000000e+00 1.465873e-05 0.000000e+00 0.000000e+00 -3.701787e-05 -6.927772e-05 -2.994051e-08 
-1.147741e-08 4.452851e-07 0.000000e+00 5.564707e-06 0.000000e+00 0.000000e+00 3.802859e-01 -6.198263e-01 -3.838755e-08 1.484303e-06 0.000000e+00 1.854953e-05 0.000000e+00 0.000000e+00 -4.684346e-05 -8.766599e-05 -4.785654e-08 
-1.573310e-08 6.107420e-07 0.000000e+00 7.632396e-06 0.000000e+00 0.000000e+00 3.802807e-01 -6.198361e-01 -4.735595e-08 1.832155e-06 0.000000e+00 2.289663e-05 0.000000e+00 0.000000e+00 -5.782139e-05 -1.082108e-04 -7.294808e-08 
-2.093780e-08 8.128200e-07 0.000000e+00 1.015775e-05 0.000000e+00 0.000000e+00 3.802743e-01 -6.198480e-01 -5.725655e-08 2.216481e-06 0.000000e+00 2.769953e-05 0.000000e+00 0.000000e+00 -6.995046e-05 -1.309100e-04 -1.069296e-07 
-2.718713e-08 1.055171e-06 0.000000e+00 1.318640e-05 0.000000e+00 0.000000e+00 3.802667e-01 -6.198623e-01 -6.808468e-08 2.637240e-06 0.000000e+00 3.295772e-05 0.000000e+00 0.000000e+00 -8.322933e-05 -1.557609e-04 -1.516753e-07 
