0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 7.393434e-12 -7.393434e-12 4.065077e-19 
0.000000e+00 1.182884e-10 -1.182231e-10 6.534511e-14 
0.000000e+00 5.987805e-10 -5.987265e-10 5.396619e-14 
0.000000e+00 1.892199e-09 -1.892249e-09 -4.950270e-14 
0.000000e+00 4.618866e-09 -4.618939e-09 -7.261750e-14 
0.000000e+00 9.575749e-09 -9.575752e-09 -2.907815e-15 
0.000000e+00 1.773603e-08 -1.764526e-08 9.076952e-11 
0.000000e+00 3.024856e-08 -2.994051e-08 3.080487e-10 
0.000000e+00 4.843722e-08 -4.785654e-08 5.806802e-10 
0.000000e+00 7.380020e-08 -7.294808e-08 8.521201e-10 
0.000000e+00 1.080092e-07 -1.069296e-07 1.079640e-09 
0.000000e+00 1.529084e-07 -1.516753e-07 1.233101e-09 
0.000000e+00 2.105136e-07 -2.092190e-07 1.294576e-09 
0.000000e+00 2.830107e-07 -2.817543e-07 1.256450e-09 
0.000000e+00 3.727555e-07 -3.716345e-07 1.121025e-09 
0.000000e+00 4.822704e-07 -4.813727e-07 8.977357e-10 
0.000000e+00 6.142461e-07 -6.136416e-07 6.045432e-10 
0.000000e+00 7.715362e-07 -7.712735e-07 2.627454e-10 
0.000000e+00 9.571594e-07 -9.572607e-07 -1.013152e-10 
0.000000e+00 1.174294e-06 -1.174755e-06 -4.607142e-10 
0.000000e+00 1.426281e-06 -1.427068e-06 -7.868588e-10 
0.000000e+00 1.716617e-06 -1.717671e-06 -1.053918e-09 
0.000000e+00 2.048956e-06 -2.050195e-06 -1.239210e-09 
0.000000e+00 2.427104e-06 -2.428430e-06 -1.326259e-09 
0.000000e+00 2.855021e-06 -2.856328e-06 -1.306667e-09 
0.000000e+00 3.336816e-06 -3.337998e-06 -1.181550e-09 
0.000000e+00 3.876745e-06 -3.877710e-06 -9.652287e-10 
0.000000e+00 4.479208e-06 -4.479893e-06 -6.851083e-10 
0.000000e+00 5.148747e-06 -5.149137e-06 -3.900259e-10 
0.000000e+00 5.890047e-06 -5.890191e-06 -1.440086e-10 
0.000000e+00 6.707925e-06 -6.707964e-06 -3.935073e-11 
